_nwb_path,_table_index,subject_id,parent_region_id,parent_region_acronym,parent_region_name,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,well_isolated,axis_weight,parent_region_order,coverage_eligible
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,982,640890,1089,HPF,Hippocampal formation,7500.0,2475.0,4000.0,true,0.0005666795315089206,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,983,640890,1089,HPF,Hippocampal formation,7550.0,2400.0,4000.0,true,0.0009622542512573385,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,988,640890,1089,HPF,Hippocampal formation,7550.0,2400.0,4000.0,true,0.005589482389722868,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,991,640890,1089,HPF,Hippocampal formation,7550.0,2400.0,4000.0,true,-0.0018227497288483261,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,994,640890,1089,HPF,Hippocampal formation,7550.0,2375.0,4000.0,true,-0.00799823333192547,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,997,640890,1089,HPF,Hippocampal formation,7600.0,2350.0,4000.0,true,-0.004935961763292568,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,999,640890,1089,HPF,Hippocampal formation,7600.0,2300.0,4000.0,true,-0.004361586321752946,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1002,640890,1089,HPF,Hippocampal formation,7600.0,2300.0,4000.0,true,-0.0058832614543306615,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1003,640890,1089,HPF,Hippocampal formation,7600.0,2300.0,4000.0,true,0.0021352039265456787,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1006,640890,1089,HPF,Hippocampal formation,7600.0,2250.0,4000.0,true,0.001580058971528339,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1008,640890,1089,HPF,Hippocampal formation,7600.0,2250.0,4000.0,true,-0.00459257450889308,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1023,640890,1089,HPF,Hippocampal formation,7750.0,1850.0,3950.0,true,0.009612085414570749,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1035,640890,1089,HPF,Hippocampal formation,7750.0,1800.0,3900.0,true,-0.005315726525677532,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1036,640890,1089,HPF,Hippocampal formation,7750.0,1750.0,3900.0,true,-0.001102311064044709,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1044,640890,1089,HPF,Hippocampal formation,7800.0,1700.0,3900.0,true,0.0032793645181914068,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1045,640890,1089,HPF,Hippocampal formation,7800.0,1700.0,3900.0,true,0.004165768735746962,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1046,640890,1089,HPF,Hippocampal formation,7800.0,1700.0,3900.0,true,0.0,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1048,640890,1089,HPF,Hippocampal formation,7775.0,1700.0,3900.0,true,-0.005588095528652289,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1049,640890,1089,HPF,Hippocampal formation,7800.0,1650.0,3900.0,true,-0.0015663914130183856,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1052,640890,1089,HPF,Hippocampal formation,7800.0,1650.0,3900.0,true,-0.00019453601881910825,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1053,640890,1089,HPF,Hippocampal formation,7800.0,1650.0,3900.0,true,-0.0012850063808812768,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1058,640890,1089,HPF,Hippocampal formation,7800.0,1600.0,3900.0,true,-0.022358537665661992,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1059,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,0.0032511847762097096,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1061,640890,1089,HPF,Hippocampal formation,7800.0,1600.0,3900.0,true,0.0062084812727904335,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1062,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,-0.0009616889554873672,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1065,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,0.008552503684772192,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1068,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,-0.005577168284324628,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1072,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,-0.0011909589836305765,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1074,640890,1089,HPF,Hippocampal formation,7800.0,1600.0,3900.0,true,0.0014171137934928027,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1076,640890,1089,HPF,Hippocampal formation,7800.0,1600.0,3900.0,true,-0.000830819365791556,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1200,640890,1089,HPF,Hippocampal formation,7475.0,2575.0,4000.0,true,0.01205397373707426,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1202,640890,1089,HPF,Hippocampal formation,7475.0,2575.0,4000.0,true,0.0,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1208,640890,1089,HPF,Hippocampal formation,7550.0,2375.0,4000.0,true,0.0013581289469457882,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1209,640890,1089,HPF,Hippocampal formation,7600.0,2300.0,4000.0,true,0.011939919604315223,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1214,640890,1089,HPF,Hippocampal formation,7775.0,1700.0,3900.0,true,0.037318196862053066,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1215,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,0.004039572027463183,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1216,640890,1089,HPF,Hippocampal formation,7800.0,1650.0,3900.0,true,0.011764499271277509,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1218,640890,1089,HPF,Hippocampal formation,7800.0,1600.0,3900.0,true,0.0347168485593501,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1235,640890,1089,HPF,Hippocampal formation,7800.0,1625.0,3900.0,true,-0.00015772740950569495,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1241,640890,1089,HPF,Hippocampal formation,7800.0,1650.0,3900.0,true,0.02145362607402728,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1886,640890,1089,HPF,Hippocampal formation,8100.0,3200.0,3000.0,true,-0.0022284486995575023,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1887,640890,1089,HPF,Hippocampal formation,8100.0,3225.0,3025.0,true,-0.0021802581653213404,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1889,640890,1089,HPF,Hippocampal formation,8100.0,3225.0,3025.0,true,-0.011695602599216582,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1892,640890,1089,HPF,Hippocampal formation,8100.0,3225.0,3025.0,true,0.0010801022408593727,11,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,1895,640890,1089,HPF,Hippocampal formation,8100.0,3225.0,3025.0,true,0.010216502253486774,11,true
