_nwb_path,subject_id,reward_block,block_order,block_start_from_session_seconds,block_stop_from_session_seconds,block_duration_seconds,n_trials,is_technically_valid
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,no_reward,2,898.63356,2398.37132,1499.7377600000002,218,true
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,engaged_2,3,2398.6055,3902.83056,1504.2250599999998,333,true
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,engaged_1,1,0.0,897.8830200000001,897.8830200000001,204,true
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,no_reward,2,897.9328300000001,2392.50146,1494.56863,175,true
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,engaged_2,3,2392.71931,3904.51555,1511.7962400000001,300,true
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,engaged_1,1,0.0,898.23305,898.23305,171,true
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,no_reward,2,898.6000100000001,2391.06508,1492.4650699999997,268,true
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,engaged_2,3,2391.29904,3902.36346,1511.0644200000002,213,true
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,engaged_1,1,0.0,893.64276,893.64276,156,true
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,no_reward,2,894.14318,2396.04927,1501.90609,371,true
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,engaged_2,3,2396.4162,3902.89355,1506.4773499999997,279,true
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,engaged_1,1,0.0,892.3774999999999,892.3774999999999,139,true
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,no_reward,2,892.61126,2396.05239,1503.44113,337,true
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,engaged_2,3,2396.30444,3904.38263,1508.0781900000002,246,true
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,engaged_1,1,0.0,898.38398,898.38398,160,true
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,no_reward,2,898.6365999999999,2396.12061,1497.4840100000001,295,true
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,engaged_2,3,2396.35952,3903.16659,1506.8070699999998,272,true
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,engaged_1,1,0.0,896.9302200000001,896.9302200000001,243,true
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,no_reward,2,897.1639100000001,2392.51467,1495.35076,362,true
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,engaged_2,3,2392.6813899999997,3901.74406,1509.0626700000003,344,true
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,engaged_1,1,0.0,897.9661799999999,897.9661799999999,206,true
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,no_reward,2,898.65012,2396.5199000000002,1497.86978,297,true
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,engaged_2,3,2397.1535000000003,3900.2659000000003,1503.1124,342,true
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,engaged_1,1,0.0,896.79793,896.79793,217,true
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,no_reward,2,897.21523,2395.5346600000003,1498.31943,427,true
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,engaged_2,3,2395.7689600000003,3900.02624,1504.2572799999998,384,true
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,engaged_1,1,0.0,897.3660299999999,897.3660299999999,193,true
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,no_reward,2,897.9171100000001,2397.47109,1499.5539800000001,483,true
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,engaged_2,3,2397.9378699999997,3903.44749,1505.5096200000003,325,true
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,engaged_1,1,0.0,898.4507099999998,898.4507099999998,183,true
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,no_reward,2,898.68597,2395.51845,1496.8324799999998,691,true
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,engaged_2,3,2395.6521000000002,3901.6788300000003,1506.02673,308,true
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,engaged_1,1,0.0,896.06616,896.06616,172,true
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,no_reward,2,896.4022699999999,2394.63621,1498.23394,217,true
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,engaged_2,3,2394.87509,3904.31813,1509.44304,281,true
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,engaged_1,1,0.0,897.43074,897.43074,174,true
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,no_reward,2,897.9146699999999,2391.36346,1493.44879,301,true
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,engaged_2,3,2391.9472600000004,3903.7285800000004,1511.78132,257,true
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,engaged_1,1,0.0,893.7946699999999,893.7946699999999,187,true
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,no_reward,2,894.22781,2397.30154,1503.0737299999998,255,true
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,engaged_2,3,2397.31865,3903.12833,1505.8096799999998,259,true
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,engaged_1,1,0.0,893.48035,893.48035,169,true
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,no_reward,2,893.48035,2393.33401,1499.85366,266,true
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,engaged_2,3,2393.56779,3901.0459400000004,1507.4781500000004,316,true
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,engaged_1,1,0.0,895.48107,895.48107,147,true
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,no_reward,2,895.73189,2394.83591,1499.10402,186,true
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,engaged_2,3,2395.0701099999997,3907.60157,1512.5314600000002,240,true
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,engaged_1,1,0.0,896.09707,896.09707,214,true
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,no_reward,2,896.3307199999999,2398.25374,1501.92302,200,true
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,engaged_2,3,2398.5208900000002,3900.21108,1501.6901899999998,300,true
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,engaged_1,1,0.0,897.89719,897.89719,176,true
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,no_reward,2,898.63128,2391.6131800000003,1492.9819000000002,208,true
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,engaged_2,3,2391.84704,3904.3284900000003,1512.4814500000002,248,true
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,engaged_1,1,0.0,896.4983,896.4983,221,true
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,no_reward,2,897.1658500000001,2398.42115,1501.2552999999998,287,true
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,engaged_2,3,2398.63936,3899.99464,1501.3552800000002,285,true
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,engaged_1,1,0.0,893.9796200000003,893.9796200000003,182,true
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,no_reward,2,894.1464200000003,2393.2842600000004,1499.1378399999999,262,true
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,engaged_2,3,2393.51807,3906.0512200000003,1512.5331500000002,263,true
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,engaged_1,1,0.0,898.3198400000001,898.3198400000001,236,true
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,no_reward,2,898.7392399999999,2396.22194,1497.4827,281,true
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,engaged_2,3,2396.4604400000003,3900.84991,1504.3894699999996,275,true
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,engaged_1,1,0.0,887.6080600000003,887.6080600000003,215,true
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,no_reward,2,888.2587500000002,2394.85196,1506.59321,218,true
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,engaged_2,3,2395.0859499999997,3906.1167100000002,1511.0307600000006,288,true
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,engaged_1,1,0.0,896.4974199999999,896.4974199999999,228,true
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,no_reward,2,897.2151200000001,2394.10045,1496.8853299999996,238,true
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,engaged_2,3,2394.3173099999995,3903.1963700000006,1508.8790600000007,355,true
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,engaged_1,1,0.0,895.1976699999998,895.1976699999998,198,true
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,no_reward,2,895.6818599999999,2397.9552599999997,1502.2734,200,true
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,engaged_2,3,2398.03859,3906.16763,1508.1290400000003,192,true
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,engaged_1,1,0.0,897.8838900000001,897.8838900000001,343,true
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,no_reward,2,897.8838900000001,2391.66696,1493.78307,300,true
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,engaged_2,3,2391.90063,3909.7875599999998,1517.8869299999997,320,true
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,engaged_1,1,0.0,898.9503399999999,898.9503399999999,193,true
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,no_reward,2,899.3677000000002,2398.40467,1499.0369699999997,264,true
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,engaged_2,3,2398.63887,3906.73317,1508.0942999999997,271,true
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,engaged_1,1,0.0,893.42995,893.42995,141,true
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,no_reward,2,894.1634500000002,2398.93848,1504.7750299999998,225,true
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,engaged_2,3,2399.3888100000004,3900.6446100000003,1501.2558,254,true
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,engaged_1,1,0.0,898.0646299999999,898.0646299999999,153,true
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,no_reward,2,898.6986299999999,2397.7867499999998,1499.08812,195,true
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,engaged_2,3,2398.0228199999997,3905.3806600000003,1507.3578400000006,221,true
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,engaged_1,1,0.0,897.71588,897.71588,110,true
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,no_reward,2,897.9500500000001,2389.4636600000003,1491.51361,174,true
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,engaged_2,3,2389.69748,3903.71414,1514.0166599999998,188,true
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,engaged_1,1,0.0,894.91371,894.91371,162,true
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,no_reward,2,894.9304800000002,2394.0509,1499.1204199999997,189,true
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,engaged_2,3,2394.2681300000004,3903.43056,1509.1624299999999,204,true
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,engaged_1,1,0.0,896.9327499999999,896.9327499999999,148,true
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,no_reward,2,897.1662799999999,2396.11978,1498.9535,284,true
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,engaged_2,3,2396.35383,3903.78579,1507.43196,265,true
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,engaged_1,1,0.0,891.3938899999998,891.3938899999998,162,true
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,no_reward,2,891.91111,2394.76793,1502.85682,279,true
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,engaged_2,3,2395.01859,3906.90005,1511.88146,286,true
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,engaged_1,1,0.0,889.7590500000001,889.7590500000001,138,true
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,no_reward,2,890.4432900000002,2396.4523,1506.0090099999998,438,true
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,engaged_2,3,2397.2028999999998,3903.5295100000003,1506.3266100000005,214,true
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,engaged_1,1,0.0,890.1765200000002,890.1765200000002,100,true
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,no_reward,2,890.4103200000002,2397.7206100000003,1507.31029,170,true
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,engaged_2,3,2397.9708600000004,3907.5838400000002,1509.6129800000003,169,true
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,engaged_1,1,0.0,895.4320499999999,895.4320499999999,123,true
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,no_reward,2,895.6655599999999,2391.04953,1495.3839699999999,184,true
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,engaged_2,3,2391.28308,3902.3467299999998,1511.0636499999996,188,true
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,engaged_1,1,0.0,891.6926999999998,891.6926999999998,106,true
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,no_reward,2,891.92653,2394.683,1502.7564699999998,167,true
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,engaged_2,3,2394.9169199999997,3901.5106699999997,1506.59375,179,true
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,engaged_1,1,0.0,898.4304199999997,898.4304199999997,140,true
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,no_reward,2,898.6645399999998,2391.61272,1492.9481800000003,175,true
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,engaged_2,3,2391.84667,3907.38062,1515.53395,211,true
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,engaged_1,1,0.0,897.6639800000003,897.6639800000003,160,true
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,no_reward,2,897.8979899999999,2396.93629,1499.0383000000002,359,true
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,engaged_2,3,2397.1719200000002,3907.48227,1510.3103499999997,315,true
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,engaged_1,1,0.0,893.9465600000001,893.9465600000001,183,true
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,no_reward,2,894.1805700000002,2394.25166,1500.07109,411,true
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,engaged_2,3,2394.9189100000003,3902.11369,1507.1947800000003,360,true
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,engaged_1,1,0.0,893.2626600000001,893.2626600000001,153,true
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,no_reward,2,893.4801,2391.03276,1497.5526599999998,217,true
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,engaged_2,3,2391.26681,3909.92087,1518.6540599999998,258,true
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,engaged_1,1,0.0,898.4332199999999,898.4332199999999,156,true
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,no_reward,2,898.6681600000002,2398.92179,1500.2536299999997,521,true
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,engaged_2,3,2399.42215,3901.5303000000004,1502.1081500000005,424,true
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,engaged_1,1,0.0,892.4784399999999,892.4784399999999,148,true
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,no_reward,2,892.7123500000002,2393.33367,1500.6213199999997,221,true
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,engaged_2,3,2393.56774,3900.1802300000004,1506.6124900000004,227,true
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,engaged_1,1,0.0,894.4132299999999,894.4132299999999,138,true
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,no_reward,2,894.9972599999999,2391.1312099999996,1496.13395,197,true
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,engaged_2,3,2391.3650900000002,3903.24644,1511.88135,222,true
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,engaged_1,1,0.0,897.66688,897.66688,128,true
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,no_reward,2,897.9023400000003,2393.2172200000005,1495.31488,203,true
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,engaged_2,3,2393.4506600000004,3905.2490800000005,1511.79842,213,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,engaged_1,1,0.0,891.7783499999998,891.7783499999998,126,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,no_reward,2,892.0120100000001,2394.0180200000004,1502.00601,207,true
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,engaged_2,3,2394.25231,3902.0795900000003,1507.82728,237,true
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,engaged_1,1,0.0,896.0481499999999,896.0481499999999,152,true
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,no_reward,2,896.48226,2398.50457,1502.0223099999998,227,true
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,engaged_2,3,2398.73874,3902.35034,1503.6115999999997,248,true
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,engaged_1,1,0.0,891.36113,891.36113,177,true
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,no_reward,2,891.8780600000002,2396.95374,1505.07568,222,true
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,engaged_2,3,2397.2045399999997,3901.77891,1504.5743699999998,216,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,engaged_1,1,0.0,895.4143200000001,895.4143200000001,165,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,no_reward,2,895.6483500000002,2394.0345500000003,1498.3862,187,true
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,engaged_2,3,2394.25172,3909.13544,1514.8837199999998,215,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,engaged_1,1,0.0,892.2780600000003,892.2780600000003,190,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,no_reward,2,892.52845,2398.2856200000006,1505.7571700000003,319,true
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,engaged_2,3,2398.51947,3901.05774,1502.53827,263,true
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,engaged_1,1,0.0,893.1624199999999,893.1624199999999,153,true
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,no_reward,2,893.2670599999999,2398.10272,1504.8356600000002,235,true
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,engaged_2,3,2398.3363600000002,3909.1490399999993,1510.8126799999995,232,true
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,engaged_1,1,0.0,896.0144499999999,896.0144499999999,155,true
