_nwb_path,subject_id,ecephys_session_id,recording_day,session_number,is_technically_valid,is_good_session,engaged_1_start_time,engaged_1_stop_time,no_reward_start_time,no_reward_stop_time,engaged_2_start_time,engaged_2_stop_time,transition_id,transition_order,pre_block,post_block,pseudo_block,effect_direction_multiplier,real_boundary_time,pseudo_boundary_time,real_pre_coverage_start,real_pre_coverage_stop,real_post_coverage_start,real_post_coverage_stop,pseudo_coverage_start,pseudo_coverage_stop,boundary_values_valid,latency_direction_multiplier,real_time_window_complete,pseudo_time_window_complete,time_window_seconds,time_bin_width_seconds,trial_window_count,trial_bin_width,effect_window_seconds,pseudo_boundary_definition,included_in_transition_analysis,boundary_status
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,1202644967,EPHYS_2,2,true,true,179.91899,1076.84921,1077.0829,2572.43366,2572.60038,4081.66305,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2572.43366,1824.75828,1077.0829,2572.43366,2572.43366,4081.66305,1077.0829,2572.43366,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,1203574877,EPHYS_3,3,true,false,132.01279,1029.97897,1030.66291,2528.53269,2529.16629,4032.27869,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1030.66291,580.9958799999999,132.01279,1030.66291,1030.66291,2528.53269,132.01279,1029.97897,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,1203574877,EPHYS_3,3,true,false,132.01279,1029.97897,1030.66291,2528.53269,2529.16629,4032.27869,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2528.53269,1779.5978,1030.66291,2528.53269,2528.53269,4032.27869,1030.66291,2528.53269,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,1204636084,EPHYS_4,4,true,false,128.48604,1025.28397,1025.70127,2524.0207,2524.255,4028.51228,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1025.70127,576.885005,128.48604,1025.70127,1025.70127,2524.0207,128.48604,1025.28397,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,1204636084,EPHYS_4,4,true,false,128.48604,1025.28397,1025.70127,2524.0207,2524.255,4028.51228,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2524.0207,1774.860985,1025.70127,2524.0207,2524.0207,4028.51228,1025.70127,2524.0207,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,1202438738,EPHYS_1,1,true,false,125.60458,1022.97061,1023.52169,2523.07567,2523.54245,4029.05207,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1023.52169,574.287595,125.60458,1023.52169,1023.52169,2523.07567,125.60458,1022.97061,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,1202438738,EPHYS_1,1,true,false,125.60458,1022.97061,1023.52169,2523.07567,2523.54245,4029.05207,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2523.07567,1773.29868,1023.52169,2523.07567,2523.07567,4029.05207,1023.52169,2523.07567,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,1210343162,EPHYS_1,1,true,false,136.32311,1034.77382,1035.00908,2531.84156,2531.97521,4038.00194,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1035.00908,585.548465,136.32311,1035.00908,1035.00908,2531.84156,136.32311,1034.77382,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,1210343162,EPHYS_1,1,true,false,136.32311,1034.77382,1035.00908,2531.84156,2531.97521,4038.00194,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2531.84156,1783.4253199999998,1035.00908,2531.84156,2531.84156,4038.00194,1035.00908,2531.84156,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,1211232400,EPHYS_4,4,true,false,162.7342,1058.80036,1059.13647,2557.37041,2557.60929,4067.05233,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1059.13647,610.76728,162.7342,1059.13647,1059.13647,2557.37041,162.7342,1058.80036,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,1211232400,EPHYS_4,4,true,false,162.7342,1058.80036,1059.13647,2557.37041,2557.60929,4067.05233,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2557.37041,1808.25344,1059.13647,2557.37041,2557.37041,4067.05233,1059.13647,2557.37041,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,1210608527,EPHYS_2,2,true,true,126.162,1023.59274,1024.07667,2517.52546,2518.10926,4029.89058,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1024.07667,574.87737,126.162,1024.07667,1024.07667,2517.52546,126.162,1023.59274,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,1210608527,EPHYS_2,2,true,true,126.162,1023.59274,1024.07667,2517.52546,2518.10926,4029.89058,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2517.52546,1770.8010649999999,1024.07667,2517.52546,2517.52546,4029.89058,1024.07667,2517.52546,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,1210863396,EPHYS_3,3,true,true,157.13161,1050.92628,1051.35942,2554.43315,2554.45026,4060.25994,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1051.35942,604.0289449999999,157.13161,1051.35942,1051.35942,2554.43315,157.13161,1050.92628,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,1210863396,EPHYS_3,3,true,true,157.13161,1050.92628,1051.35942,2554.43315,2554.45026,4060.25994,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2554.43315,1802.8962849999998,1051.35942,2554.43315,2554.43315,4060.25994,1051.35942,2554.43315,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,EPHYS_1,1,true,true,635.70498,1529.18533,1529.18533,3029.03899,3029.27277,4536.75092,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1529.18533,1082.4451549999999,635.70498,1529.18533,1529.18533,3029.03899,635.70498,1529.18533,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,EPHYS_1,1,true,true,635.70498,1529.18533,1529.18533,3029.03899,3029.27277,4536.75092,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3029.03899,2279.11216,1529.18533,3029.03899,3029.03899,4536.75092,1529.18533,3029.03899,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,1214409109,EPHYS_2,2,true,false,138.67345,1034.15452,1034.40534,2533.50936,2533.74356,4046.27502,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1034.40534,586.413985,138.67345,1034.40534,1034.40534,2533.50936,138.67345,1034.15452,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,1214409109,EPHYS_2,2,true,false,138.67345,1034.15452,1034.40534,2533.50936,2533.74356,4046.27502,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2533.50936,1783.9573500000001,1034.40534,2533.50936,2533.50936,4046.27502,1034.40534,2533.50936,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,1214740195,EPHYS_4,4,true,false,131.20612,1027.30319,1027.53684,2529.45986,2529.72701,4031.4172,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1027.53684,579.2546550000001,131.20612,1027.53684,1027.53684,2529.45986,131.20612,1027.30319,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,1214740195,EPHYS_4,4,true,false,131.20612,1027.30319,1027.53684,2529.45986,2529.72701,4031.4172,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2529.45986,1778.4983499999998,1027.53684,2529.45986,2529.45986,4031.4172,1027.53684,2529.45986,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,1214566710,EPHYS_3,3,true,false,142.51878,1040.41597,1041.15006,2534.13196,2534.36582,4046.84727,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,1041.15006,591.467375,142.51878,1041.15006,1041.15006,2534.13196,142.51878,1040.41597,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,1214566710,EPHYS_3,3,true,false,142.51878,1040.41597,1041.15006,2534.13196,2534.36582,4046.84727,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,2534.13196,1787.64101,1041.15006,2534.13196,2534.13196,4046.84727,1041.15006,2534.13196,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,1218577463,EPHYS_1,1,true,false,1658.63446,2555.13276,2555.80031,4057.05561,4057.27382,5558.6291,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2555.80031,2106.88361,1658.63446,2555.80031,2555.80031,4057.05561,1658.63446,2555.13276,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,1218577463,EPHYS_1,1,true,false,1658.63446,2555.13276,2555.80031,4057.05561,4057.27382,5558.6291,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,4057.05561,3306.42796,2555.80031,4057.05561,4057.05561,5558.6291,2555.80031,4057.05561,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,1219401111,EPHYS_4,4,true,false,1559.3238,2453.30342,2453.47022,3952.60806,3952.84187,5465.37502,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2453.47022,2006.3136100000002,1559.3238,2453.47022,2453.47022,3952.60806,1559.3238,2453.30342,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,1219401111,EPHYS_4,4,true,false,1559.3238,2453.30342,2453.47022,3952.60806,3952.84187,5465.37502,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3952.60806,3203.03914,2453.47022,3952.60806,3952.60806,5465.37502,2453.47022,3952.60806,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,EPHYS_2,2,true,true,1678.3916,2576.71144,2577.13084,4074.61354,4074.85204,5579.24151,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2577.13084,2127.55152,1678.3916,2577.13084,2577.13084,4074.61354,1678.3916,2576.71144,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,EPHYS_2,2,true,true,1678.3916,2576.71144,2577.13084,4074.61354,4074.85204,5579.24151,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,4074.61354,3325.87219,2577.13084,4074.61354,4074.61354,5579.24151,2577.13084,4074.61354,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,EPHYS_3,3,true,true,1559.61664,2447.2247,2447.87539,3954.4686,3954.70259,5465.73335,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2447.87539,2003.42067,1559.61664,2447.87539,2447.87539,3954.4686,1559.61664,2447.2247,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,EPHYS_3,3,true,true,1559.61664,2447.2247,2447.87539,3954.4686,3954.70259,5465.73335,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3954.4686,3201.171995,2447.87539,3954.4686,3954.4686,5465.73335,2447.87539,3954.4686,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,1225178442,EPHYS_4,4,true,false,1559.58371,2456.08113,2456.79883,3953.68416,3953.90102,5462.78008,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2456.79883,2007.8324200000002,1559.58371,2456.79883,2456.79883,3953.68416,1559.58371,2456.08113,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,1225178442,EPHYS_4,4,true,false,1559.58371,2456.08113,2456.79883,3953.68416,3953.90102,5462.78008,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3953.68416,3205.241495,2456.79883,3953.68416,3953.68416,5462.78008,2456.79883,3953.68416,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,1224635971,EPHYS_2,2,true,false,1558.96233,2454.16,2454.64419,3956.91759,3957.00092,5465.12996,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2454.64419,2006.561165,1558.96233,2454.64419,2454.64419,3956.91759,1558.96233,2454.16,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,1224635971,EPHYS_2,2,true,false,1558.96233,2454.16,2454.64419,3956.91759,3957.00092,5465.12996,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3956.91759,3205.78089,2454.64419,3956.91759,3956.91759,5465.12996,2454.64419,3956.91759,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,1224385827,EPHYS_1,1,true,false,1559.12334,2457.00723,2457.00723,3950.7903,3951.02397,5468.9109,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2457.00723,2008.0652850000001,1559.12334,2457.00723,2457.00723,3950.7903,1559.12334,2457.00723,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,1224385827,EPHYS_1,1,true,false,1559.12334,2457.00723,2457.00723,3950.7903,3951.02397,5468.9109,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3950.7903,3203.898765,2457.00723,3950.7903,3950.7903,5468.9109,2457.00723,3950.7903,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,1224928532,EPHYS_3,3,true,false,1559.38575,2458.33609,2458.75345,3957.79042,3958.02462,5466.11892,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2458.75345,2008.8609199999999,1559.38575,2458.75345,2458.75345,3957.79042,1559.38575,2458.33609,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,1224928532,EPHYS_3,3,true,false,1559.38575,2458.33609,2458.75345,3957.79042,3958.02462,5466.11892,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3957.79042,3208.2719349999998,2458.75345,3957.79042,3957.79042,5466.11892,2458.75345,3957.79042,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,1226780656,EPHYS_4,4,true,false,1559.09988,2452.52983,2453.26333,3958.03836,3958.48869,5459.74449,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2453.26333,2005.814855,1559.09988,2453.26333,2453.26333,3958.03836,1559.09988,2452.52983,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,1226780656,EPHYS_4,4,true,false,1559.09988,2452.52983,2453.26333,3958.03836,3958.48869,5459.74449,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3958.03836,3205.650845,2453.26333,3958.03836,3958.03836,5459.74449,2453.26333,3958.03836,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,1226528572,EPHYS_3,3,true,true,1559.18143,2457.24606,2457.88006,3956.96818,3957.20425,5464.56209,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2457.88006,2008.213745,1559.18143,2457.88006,2457.88006,3956.96818,1559.18143,2457.24606,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,1226528572,EPHYS_3,3,true,true,1559.18143,2457.24606,2457.88006,3956.96818,3957.20425,5464.56209,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3956.96818,3207.4241199999997,2457.88006,3956.96818,3956.96818,5464.56209,2457.88006,3956.96818,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,1226010097,EPHYS_1,1,true,false,1559.66713,2457.38301,2457.61718,3949.13079,3949.36461,5463.38127,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2457.61718,2008.5250700000001,1559.66713,2457.61718,2457.61718,3949.13079,1559.66713,2457.38301,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,1226010097,EPHYS_1,1,true,false,1559.66713,2457.38301,2457.61718,3949.13079,3949.36461,5463.38127,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3949.13079,3203.373985,2457.61718,3949.13079,3949.13079,5463.38127,2457.61718,3949.13079,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,1226251663,EPHYS_2,2,true,false,1559.07574,2453.98945,2454.00622,3953.12664,3953.34387,5462.5063,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2454.00622,2006.5325950000001,1559.07574,2454.00622,2454.00622,3953.12664,1559.07574,2453.98945,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,1226251663,EPHYS_2,2,true,false,1559.07574,2453.98945,2454.00622,3953.12664,3953.34387,5462.5063,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3953.12664,3203.56643,2454.00622,3953.12664,3953.12664,5462.5063,2454.00622,3953.12664,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,1227855488,EPHYS_2,2,true,false,1559.25781,2456.19056,2456.42409,3955.37759,3955.61164,5463.0436,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2456.42409,2007.724185,1559.25781,2456.42409,2456.42409,3955.37759,1559.25781,2456.19056,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,1227855488,EPHYS_2,2,true,false,1559.25781,2456.19056,2456.42409,3955.37759,3955.61164,5463.0436,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3955.37759,3205.9008400000002,2456.42409,3955.37759,3955.37759,5463.0436,2456.42409,3955.37759,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,1228018071,EPHYS_3,3,true,false,1559.66514,2451.05903,2451.57625,3954.43307,3954.68373,5466.56519,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2451.57625,2005.362085,1559.66514,2451.57625,2451.57625,3954.43307,1559.66514,2451.05903,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,1228018071,EPHYS_3,3,true,false,1559.66514,2451.05903,2451.57625,3954.43307,3954.68373,5466.56519,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3954.43307,3203.00466,2451.57625,3954.43307,3954.43307,5466.56519,2451.57625,3954.43307,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,1227622013,EPHYS_1,1,true,true,1559.55321,2449.31226,2449.9965,3956.00551,3956.75611,5463.08272,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2449.9965,2004.432735,1559.55321,2449.9965,2449.9965,3956.00551,1559.55321,2449.31226,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,1227622013,EPHYS_1,1,true,true,1559.55321,2449.31226,2449.9965,3956.00551,3956.75611,5463.08272,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3956.00551,3203.001005,2449.9965,3956.00551,3956.00551,5463.08272,2449.9965,3956.00551,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,1230732154,EPHYS_1,1,true,false,1593.17565,2483.35217,2483.58597,3990.89626,3991.14651,5500.75949,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2483.58597,2038.2639100000001,1593.17565,2483.58597,2483.58597,3990.89626,1593.17565,2483.35217,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,1230732154,EPHYS_1,1,true,false,1593.17565,2483.35217,2483.58597,3990.89626,3991.14651,5500.75949,reward_restoration,2,no_reward,engaged_2,no_reward,1.0,3990.89626,3237.241115,2483.58597,3990.89626,3990.89626,5500.75949,2483.58597,3990.89626,true,-1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,1231476077,EPHYS_4,4,true,false,1559.30636,2454.73841,2454.97192,3950.35589,3950.58944,5461.65309,reward_withdrawal,1,engaged_1,no_reward,engaged_1,-1.0,2454.97192,2007.022385,1559.30636,2454.97192,2454.97192,3950.35589,1559.30636,2454.73841,true,1.0,true,true,360.0,120.0,24,8,180.0,temporal_midpoint_of_source_reward_state,true,included
