_nwb_path,subject_id,ecephys_session_id,recording_day,session_number,reward_block,block_order,block_start_time,block_stop_time,block_duration_seconds,block_start_from_session_seconds,block_stop_from_session_seconds,first_trial_table_index,last_trial_table_index,n_trials,is_technically_valid,is_good_session
https://dandiarchive.s3.amazonaws.com/blobs/333/44c/33344c82-0b1b-48ac-b5b1-ba6eac47f6e2,615047,1191375883,EPHYS_3,3,no_reward,2,1017.16203,2506.67365,1489.5116200000002,889.70893,2379.22055,199,352,154,true,false
https://dandiarchive.s3.amazonaws.com/blobs/333/44c/33344c82-0b1b-48ac-b5b1-ba6eac47f6e2,615047,1191375883,EPHYS_3,3,engaged_2,3,2515.66407,4027.71309,1512.0490200000004,2388.2109699999996,3900.25999,353,803,451,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,615047,1190892228,EPHYS_1,1,engaged_1,1,137.59487,1025.72046,888.12559,0.0,888.12559,0,131,132,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,615047,1190892228,EPHYS_1,1,no_reward,2,1026.45368,2513.76364,1487.30996,888.8588100000001,2376.16877,132,285,154,true,false
https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,615047,1190892228,EPHYS_1,1,engaged_2,3,2522.7547,4044.6111,1521.8564000000001,2385.15983,3907.01623,286,512,227,true,false
https://dandiarchive.s3.amazonaws.com/blobs/9b5/21d/9b521df8-c80b-4305-b5f5-6830e47015dc,615047,1191631184,EPHYS_4,4,engaged_1,1,142.42776,1032.33818,889.9104199999999,0.0,889.9104199999999,0,137,138,true,false
https://dandiarchive.s3.amazonaws.com/blobs/9b5/21d/9b521df8-c80b-4305-b5f5-6830e47015dc,615047,1191631184,EPHYS_4,4,no_reward,2,1032.7715,2525.31981,1492.54831,890.34374,2382.89205,138,288,151,true,false
https://dandiarchive.s3.amazonaws.com/blobs/9b5/21d/9b521df8-c80b-4305-b5f5-6830e47015dc,615047,1191631184,EPHYS_4,4,engaged_2,3,2534.34419,4043.32226,1508.9780700000001,2391.9164299999998,3900.8945,289,857,569,true,false
https://dandiarchive.s3.amazonaws.com/blobs/a25/64a/a2564a07-a0cb-4376-b229-bb8586440a65,615047,1191131853,EPHYS_2,2,engaged_1,1,155.47421,1041.43164,885.95743,0.0,885.95743,0,132,133,true,false
https://dandiarchive.s3.amazonaws.com/blobs/a25/64a/a2564a07-a0cb-4376-b229-bb8586440a65,615047,1191131853,EPHYS_2,2,no_reward,2,1042.16508,2541.50247,1499.33739,886.69087,2386.02826,133,290,158,true,false
