_nwb_path,subject_id,ecephys_session_id,recording_day,audit_scope,reward_block,block_order,n_trials,n_trials_with_valid_lick_vectors,n_trials_with_invalid_lick_vectors,n_trials_with_valid_response_event,n_trials_without_valid_response_event,n_trials_with_duplicate_lick_timestamps,n_trials_with_duplicate_response_window_licks,n_raw_lick_timestamps,n_unique_lick_timestamps,n_duplicate_lick_timestamps,n_raw_response_window_licks,n_unique_response_window_licks,n_duplicate_response_window_licks,n_response_window_licks,canonical_response_count_is_deduplicated,total_duplicate_count_consistent,response_window_duplicate_count_consistent,fraction_trials_with_duplicate_lick_timestamps,lick_timestamp_audit_status
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,1200471383,EPHYS_2,session_block,engaged_2,3,279,279,0,128,151,0,0,1129,1129,0,80,80,0,80,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,1200260055,EPHYS_1,session,all,0,722,722,0,354,368,0,0,2707,2707,0,158,158,0,158,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,1200260055,EPHYS_1,session_block,engaged_1,1,139,139,0,82,57,0,0,582,582,0,37,37,0,37,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,1200260055,EPHYS_1,session_block,no_reward,2,337,337,0,131,206,0,0,857,857,0,40,40,0,40,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,1200260055,EPHYS_1,session_block,engaged_2,3,246,246,0,141,105,0,0,1268,1268,0,81,81,0,81,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,EPHYS_4,session,all,0,727,727,0,346,381,0,0,2670,2670,0,221,221,0,221,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,EPHYS_4,session_block,engaged_1,1,160,160,0,74,86,0,0,951,951,0,100,100,0,100,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,EPHYS_4,session_block,no_reward,2,295,295,0,144,151,0,0,544,544,0,16,16,0,16,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,1200878248,EPHYS_4,session_block,engaged_2,3,272,272,0,128,144,0,0,1175,1175,0,105,105,0,105,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,1202644967,EPHYS_2,session,all,0,949,949,0,253,696,0,0,2439,2439,0,251,251,0,251,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,1202644967,EPHYS_2,session_block,engaged_1,1,243,243,0,51,192,0,0,728,728,0,89,89,0,89,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,1202644967,EPHYS_2,session_block,no_reward,2,362,362,0,110,252,0,0,663,663,0,47,47,0,47,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,1202644967,EPHYS_2,session_block,engaged_2,3,344,344,0,92,252,0,0,1048,1048,0,115,115,0,115,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,1203574877,EPHYS_3,session,all,0,845,845,0,262,583,0,0,2445,2445,0,310,310,0,310,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,1203574877,EPHYS_3,session_block,engaged_1,1,206,206,0,55,151,0,0,762,762,0,113,113,0,113,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,1203574877,EPHYS_3,session_block,no_reward,2,297,297,0,120,177,0,0,572,572,0,76,76,0,76,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,1203574877,EPHYS_3,session_block,engaged_2,3,342,342,0,87,255,0,0,1111,1111,0,121,121,0,121,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,1204636084,EPHYS_4,session,all,0,1028,1028,0,252,776,0,0,2736,2736,0,199,199,0,199,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,1204636084,EPHYS_4,session_block,engaged_1,1,217,217,0,57,160,0,0,594,594,0,66,66,0,66,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,1204636084,EPHYS_4,session_block,no_reward,2,427,427,0,96,331,0,0,1118,1118,0,57,57,0,57,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,1204636084,EPHYS_4,session_block,engaged_2,3,384,384,0,99,285,0,0,1024,1024,0,76,76,0,76,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,1202438738,EPHYS_1,session,all,0,1001,1001,0,224,777,0,0,3114,3114,0,344,344,0,344,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,1202438738,EPHYS_1,session_block,engaged_1,1,193,193,0,55,138,0,0,727,727,0,105,105,0,105,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,1202438738,EPHYS_1,session_block,no_reward,2,483,483,0,70,413,0,0,1157,1157,0,90,90,0,90,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,1202438738,EPHYS_1,session_block,engaged_2,3,325,325,0,99,226,0,0,1230,1230,0,149,149,0,149,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,1210343162,EPHYS_1,session,all,0,1182,1182,0,241,941,0,0,5450,5450,0,262,262,0,262,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,1210343162,EPHYS_1,session_block,engaged_1,1,183,183,0,68,115,0,0,759,759,0,74,74,0,74,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,1210343162,EPHYS_1,session_block,no_reward,2,691,691,0,45,646,0,0,3434,3434,0,36,36,0,36,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,1210343162,EPHYS_1,session_block,engaged_2,3,308,308,0,128,180,0,0,1257,1257,0,152,152,0,152,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,1211232400,EPHYS_4,session,all,0,670,670,0,337,333,0,0,1425,1425,0,145,145,0,145,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,1211232400,EPHYS_4,session_block,engaged_1,1,172,172,0,70,102,0,0,447,447,0,29,29,0,29,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,1211232400,EPHYS_4,session_block,no_reward,2,217,217,0,152,65,0,0,189,189,0,32,32,0,32,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,1211232400,EPHYS_4,session_block,engaged_2,3,281,281,0,115,166,0,0,789,789,0,84,84,0,84,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,1210608527,EPHYS_2,session,all,0,732,732,0,301,431,0,0,1926,1926,0,194,194,0,194,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,1210608527,EPHYS_2,session_block,engaged_1,1,174,174,0,62,112,0,0,501,501,0,62,62,0,62,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,1210608527,EPHYS_2,session_block,no_reward,2,301,301,0,126,175,0,0,520,520,0,34,34,0,34,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,1210608527,EPHYS_2,session_block,engaged_2,3,257,257,0,113,144,0,0,905,905,0,98,98,0,98,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,1210863396,EPHYS_3,session,all,0,701,701,0,297,404,0,0,1870,1870,0,202,202,0,202,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,1210863396,EPHYS_3,session_block,engaged_1,1,187,187,0,54,133,0,0,530,530,0,47,47,0,47,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,1210863396,EPHYS_3,session_block,no_reward,2,255,255,0,132,123,0,0,351,351,0,35,35,0,35,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,1210863396,EPHYS_3,session_block,engaged_2,3,259,259,0,111,148,0,0,989,989,0,120,120,0,120,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,EPHYS_1,session,all,0,751,751,0,325,426,0,0,1752,1752,0,132,132,0,132,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,EPHYS_1,session_block,engaged_1,1,169,169,0,70,99,0,0,538,538,0,47,47,0,47,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,EPHYS_1,session_block,no_reward,2,266,266,0,148,118,0,0,418,418,0,28,28,0,28,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,1214217748,EPHYS_1,session_block,engaged_2,3,316,316,0,107,209,0,0,796,796,0,57,57,0,57,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,1214409109,EPHYS_2,session,all,0,573,573,0,408,165,0,0,772,772,0,21,21,0,21,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,1214409109,EPHYS_2,session_block,engaged_1,1,147,147,0,90,57,0,0,204,204,0,3,3,0,3,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,1214409109,EPHYS_2,session_block,no_reward,2,186,186,0,161,25,0,0,147,147,0,5,5,0,5,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,1214409109,EPHYS_2,session_block,engaged_2,3,240,240,0,157,83,0,0,421,421,0,13,13,0,13,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,1214740195,EPHYS_4,session,all,0,714,714,0,324,390,0,0,1106,1106,0,72,72,0,72,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,1214740195,EPHYS_4,session_block,engaged_1,1,214,214,0,58,156,0,0,397,397,0,22,22,0,22,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,1214740195,EPHYS_4,session_block,no_reward,2,200,200,0,155,45,0,0,142,142,0,23,23,0,23,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,1214740195,EPHYS_4,session_block,engaged_2,3,300,300,0,111,189,0,0,567,567,0,27,27,0,27,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,1214566710,EPHYS_3,session,all,0,632,632,0,368,264,0,0,964,964,0,65,65,0,65,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,1214566710,EPHYS_3,session_block,engaged_1,1,176,176,0,70,106,0,0,421,421,0,32,32,0,32,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,1214566710,EPHYS_3,session_block,no_reward,2,208,208,0,153,55,0,0,200,200,0,8,8,0,8,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,1214566710,EPHYS_3,session_block,engaged_2,3,248,248,0,145,103,0,0,343,343,0,25,25,0,25,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,1218577463,EPHYS_1,session,all,0,793,793,0,250,543,0,0,3391,3391,0,261,261,0,261,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,1218577463,EPHYS_1,session_block,engaged_1,1,221,221,0,44,177,0,0,1353,1353,0,45,45,0,45,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,1218577463,EPHYS_1,session_block,no_reward,2,287,287,0,107,180,0,0,413,413,0,63,63,0,63,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,1218577463,EPHYS_1,session_block,engaged_2,3,285,285,0,99,186,0,0,1625,1625,0,153,153,0,153,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,1219401111,EPHYS_4,session,all,0,707,707,0,301,406,0,0,2705,2705,0,321,321,0,321,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,1219401111,EPHYS_4,session_block,engaged_1,1,182,182,0,51,131,0,0,940,940,0,98,98,0,98,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,1219401111,EPHYS_4,session_block,no_reward,2,262,262,0,141,121,0,0,453,453,0,41,41,0,41,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,1219401111,EPHYS_4,session_block,engaged_2,3,263,263,0,109,154,0,0,1312,1312,0,182,182,0,182,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,EPHYS_2,session,all,0,792,792,0,299,493,0,0,2630,2630,0,246,246,0,246,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,EPHYS_2,session_block,engaged_1,1,236,236,0,48,188,0,0,1002,1002,0,65,65,0,65,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,EPHYS_2,session_block,no_reward,2,281,281,0,137,144,0,0,424,424,0,32,32,0,32,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,1218795542,EPHYS_2,session_block,engaged_2,3,275,275,0,114,161,0,0,1204,1204,0,149,149,0,149,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,EPHYS_3,session,all,0,721,721,0,304,417,0,0,2663,2663,0,320,320,0,320,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,EPHYS_3,session_block,engaged_1,1,215,215,0,48,167,0,0,1114,1114,0,96,96,0,96,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,EPHYS_3,session_block,no_reward,2,218,218,0,150,68,0,0,246,246,0,51,51,0,51,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,1219127153,EPHYS_3,session_block,engaged_2,3,288,288,0,106,182,0,0,1303,1303,0,173,173,0,173,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,1225178442,EPHYS_4,session,all,0,821,821,0,250,571,0,0,1797,1797,0,116,116,0,116,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,1225178442,EPHYS_4,session_block,engaged_1,1,228,228,0,40,188,0,0,577,577,0,22,22,0,22,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,1225178442,EPHYS_4,session_block,no_reward,2,238,238,0,133,105,0,0,239,239,0,44,44,0,44,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,1225178442,EPHYS_4,session_block,engaged_2,3,355,355,0,77,278,0,0,981,981,0,50,50,0,50,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,1224635971,EPHYS_2,session,all,0,590,590,0,395,195,0,0,729,729,0,44,44,0,44,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,1224635971,EPHYS_2,session_block,engaged_1,1,198,198,0,68,130,0,0,386,386,0,19,19,0,19,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,1224635971,EPHYS_2,session_block,no_reward,2,200,200,0,161,39,0,0,217,217,0,18,18,0,18,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,1224635971,EPHYS_2,session_block,engaged_2,3,192,192,0,166,26,0,0,126,126,0,7,7,0,7,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,1224385827,EPHYS_1,session,all,0,963,963,0,219,744,0,0,2014,2014,0,137,137,0,137,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,1224385827,EPHYS_1,session_block,engaged_1,1,343,343,0,22,321,0,0,705,705,0,17,17,0,17,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,1224385827,EPHYS_1,session_block,no_reward,2,300,300,0,107,193,0,0,443,443,0,74,74,0,74,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,1224385827,EPHYS_1,session_block,engaged_2,3,320,320,0,90,230,0,0,866,866,0,46,46,0,46,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,1224928532,EPHYS_3,session,all,0,728,728,0,278,450,0,0,1300,1300,0,85,85,0,85,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,1224928532,EPHYS_3,session_block,engaged_1,1,193,193,0,53,140,0,0,342,342,0,17,17,0,17,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,1224928532,EPHYS_3,session_block,no_reward,2,264,264,0,115,149,0,0,372,372,0,30,30,0,30,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,1224928532,EPHYS_3,session_block,engaged_2,3,271,271,0,110,161,0,0,586,586,0,38,38,0,38,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,1226780656,EPHYS_4,session,all,0,620,620,0,348,272,0,0,1594,1594,0,205,205,0,205,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,1226780656,EPHYS_4,session_block,engaged_1,1,141,141,0,78,63,0,0,449,449,0,53,53,0,53,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,1226780656,EPHYS_4,session_block,no_reward,2,225,225,0,150,75,0,0,252,252,0,67,67,0,67,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,1226780656,EPHYS_4,session_block,engaged_2,3,254,254,0,120,134,0,0,893,893,0,85,85,0,85,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,1226528572,EPHYS_3,session,all,0,569,569,0,370,199,0,0,1504,1504,0,209,209,0,209,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,1226528572,EPHYS_3,session_block,engaged_1,1,153,153,0,80,73,0,0,548,548,0,67,67,0,67,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,1226528572,EPHYS_3,session_block,no_reward,2,195,195,0,149,46,0,0,227,227,0,59,59,0,59,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,1226528572,EPHYS_3,session_block,engaged_2,3,221,221,0,141,80,0,0,729,729,0,83,83,0,83,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,1226010097,EPHYS_1,session,all,0,472,472,0,424,48,0,0,184,184,0,9,9,0,9,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,1226010097,EPHYS_1,session_block,engaged_1,1,110,110,0,94,16,0,0,49,49,0,1,1,0,1,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,1226010097,EPHYS_1,session_block,no_reward,2,174,174,0,166,8,0,0,20,20,0,4,4,0,4,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,1226010097,EPHYS_1,session_block,engaged_2,3,188,188,0,164,24,0,0,115,115,0,4,4,0,4,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,1226251663,EPHYS_2,session,all,0,555,555,0,368,187,0,0,1081,1081,0,102,102,0,102,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,1226251663,EPHYS_2,session_block,engaged_1,1,162,162,0,71,91,0,0,431,431,0,28,28,0,28,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,1226251663,EPHYS_2,session_block,no_reward,2,189,189,0,159,30,0,0,95,95,0,32,32,0,32,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,1226251663,EPHYS_2,session_block,engaged_2,3,204,204,0,138,66,0,0,555,555,0,42,42,0,42,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,1227855488,EPHYS_2,session,all,0,697,697,0,335,362,0,0,2177,2177,0,327,327,0,327,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,1227855488,EPHYS_2,session_block,engaged_1,1,148,148,0,84,64,0,0,582,582,0,105,105,0,105,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,1227855488,EPHYS_2,session_block,no_reward,2,284,284,0,134,150,0,0,488,488,0,42,42,0,42,true,true,true,0.0,pass
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,1227855488,EPHYS_2,session_block,engaged_2,3,265,265,0,117,148,0,0,1107,1107,0,180,180,0,180,true,true,true,0.0,pass
