reward_block,n_trials,n_source_units,n_target_units,base_r2,full_r2,source_added_r2,shift_full_r2,shift_source_added_r2,real_minus_shift_source_added_r2,outer_real_hyperparameters,outer_shift_hyperparameters,model_status,_nwb_path,subject_id,ecephys_session_id,source_region,target_region,source_unit_table_indices,target_unit_table_indices,nuisance_covariates
no_reward,21,24,24,0.04630107125414362,0.040403283001367196,-0.005897788252776426,0.03977205489158819,-0.006529016362555429,0.0006312281097790029,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,1229654875,STR,HPF,"[6, 3, 67, 35, 12, 0, 109, 18, 11, 1634, 14, 1621, 16, 40, 78, 1637, 584, 46, 575, 25, 50, 10, 570, 9]","[1097, 1228, 1042, 1055, 1078, 1058, 1098, 1046, 1101, 1045, 1047, 1090, 1073, 1092, 1227, 1091, 1095, 1233, 1039, 1074, 1225, 1076, 1223, 1079]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,23,24,24,0.05489840837241189,0.049164296552681286,-0.005734111819730603,0.050181644003151504,-0.0047167643692603844,-0.0010173474504702185,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,STR,HPF,"[1588, 1569, 1656, 1605, 1770, 1755, 1695, 1709, 1674, 1735, 1785, 1597, 2073, 1734, 1663, 1756, 1732, 1694, 1662, 1728, 1737, 1671, 1608, 1635]","[1346, 1352, 32, 31, 48, 64, 54, 122, 1426, 105, 63, 1371, 1374, 1410, 115, 107, 248, 1417, 1355, 33, 93, 110, 1429, 53]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,23,24,24,0.04869520232188185,0.03208391646370368,-0.01661128585817817,0.01172713071488285,-0.036968071606999,0.020356785748820827,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 10.0, 2], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 10.0, 2], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,STR,HPF,"[1588, 1569, 1656, 1605, 1770, 1755, 1695, 1709, 1674, 1735, 1785, 1597, 2073, 1734, 1663, 1756, 1732, 1694, 1662, 1728, 1737, 1671, 1608, 1635]","[1346, 1352, 32, 31, 48, 64, 54, 122, 1426, 105, 63, 1371, 1374, 1410, 115, 107, 248, 1417, 1355, 33, 93, 110, 1429, 53]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,23,24,24,0.03992125683028647,-0.008325152823656756,-0.04824640965394322,0.018089533089114096,-0.02183172374117237,-0.026414685912770852,"[[100.0, 1.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 8]]","[[100.0, 1.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,1234203203,STR,HPF,"[1588, 1569, 1656, 1605, 1770, 1755, 1695, 1709, 1674, 1735, 1785, 1597, 2073, 1734, 1663, 1756, 1732, 1694, 1662, 1728, 1737, 1671, 1608, 1635]","[1346, 1352, 32, 31, 48, 64, 54, 122, 1426, 105, 63, 1371, 1374, 1410, 115, 107, 248, 1417, 1355, 33, 93, 110, 1429, 53]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,25,24,24,0.027031161848325547,0.01949490149021793,-0.007536260358107616,0.02363375853379157,-0.0033974033145339755,-0.0041388570435736405,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,STR,HPF,"[1343, 1319, 1405, 1344, 1647, 1443, 1305, 1396, 1340, 1297, 1342, 1774, 1496, 1301, 1606, 1718, 1388, 1316, 1304, 1302, 1435, 1475, 1298, 1294]","[1002, 537, 542, 589, 583, 566, 977, 973, 538, 930, 889, 876, 525, 532, 514, 582, 515, 914, 968, 1127, 982, 678, 1112, 546]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,25,24,24,0.050651252449593676,0.04713176393161067,-0.003519488517983005,0.05233640995228184,0.0016851575026881616,-0.0052046460206711664,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,STR,HPF,"[1343, 1319, 1405, 1344, 1647, 1443, 1305, 1396, 1340, 1297, 1342, 1774, 1496, 1301, 1606, 1718, 1388, 1316, 1304, 1302, 1435, 1475, 1298, 1294]","[1002, 537, 542, 589, 583, 566, 977, 973, 538, 930, 889, 876, 525, 532, 514, 582, 515, 914, 968, 1127, 982, 678, 1112, 546]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,25,24,24,0.0511701165370787,0.032571695936926215,-0.018598420600152488,0.043247373170994585,-0.007922743366084117,-0.01067567723406837,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,1234410451,STR,HPF,"[1343, 1319, 1405, 1344, 1647, 1443, 1305, 1396, 1340, 1297, 1342, 1774, 1496, 1301, 1606, 1718, 1388, 1316, 1304, 1302, 1435, 1475, 1298, 1294]","[1002, 537, 542, 589, 583, 566, 977, 973, 538, 930, 889, 876, 525, 532, 514, 582, 515, 914, 968, 1127, 982, 678, 1112, 546]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,27,24,24,0.04399220587996178,0.02693928880778418,-0.017052917072177598,0.043438466977324675,-0.000553738902637102,-0.016499178169540496,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,STR,HPF,"[3, 2314, 49, 35, 376, 45, 42, 126, 38, 34, 97, 84, 89, 117, 104, 44, 162, 387, 23, 142, 2195, 39, 69, 2269]","[1926, 1905, 1915, 654, 696, 1076, 1934, 1895, 2109, 1980, 1006, 1008, 982, 693, 1962, 1897, 2114, 983, 1931, 1948, 1977, 1972, 1960, 975]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,27,24,24,-0.008545895663103042,-0.021460888133040035,-0.012914992469936992,-0.011209225694954528,-0.002663330031851485,-0.010251662438085507,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,STR,HPF,"[3, 2314, 49, 35, 376, 45, 42, 126, 38, 34, 97, 84, 89, 117, 104, 44, 162, 387, 23, 142, 2195, 39, 69, 2269]","[1926, 1905, 1915, 654, 696, 1076, 1934, 1895, 2109, 1980, 1006, 1008, 982, 693, 1962, 1897, 2114, 983, 1931, 1948, 1977, 1972, 1960, 975]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,27,24,24,0.028511457160491305,0.02477789248658202,-0.0037335646739092843,0.034070310919432356,0.005558853758941051,-0.009292418432850336,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,1232430325,STR,HPF,"[3, 2314, 49, 35, 376, 45, 42, 126, 38, 34, 97, 84, 89, 117, 104, 44, 162, 387, 23, 142, 2195, 39, 69, 2269]","[1926, 1905, 1915, 654, 696, 1076, 1934, 1895, 2109, 1980, 1006, 1008, 982, 693, 1962, 1897, 2114, 983, 1931, 1948, 1977, 1972, 1960, 975]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,22,24,24,0.0673935164705115,0.05768175663287123,-0.009711759837640277,0.07214833555914191,0.004754819088630402,-0.014466578926270679,"[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,STR,HPF,"[1531, 1530, 1504, 1480, 1499, 1527, 1593, 1561, 1516, 1534, 1508, 1521, 1465, 1587, 1486, 1592, 1559, 1582, 1542, 1518, 1951, 1502, 1528, 1584]","[980, 527, 581, 919, 546, 71, 873, 981, 1208, 918, 83, 81, 547, 1210, 913, 862, 1183, 893, 920, 49, 52, 1176, 912, 872]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,22,24,24,0.05008281432329387,0.02680195216955017,-0.023280862153743698,0.03225215629022482,-0.017830658033069047,-0.005450204120674651,"[[100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 10.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 10.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,STR,HPF,"[1531, 1530, 1504, 1480, 1499, 1527, 1593, 1561, 1516, 1534, 1508, 1521, 1465, 1587, 1486, 1592, 1559, 1582, 1542, 1518, 1951, 1502, 1528, 1584]","[980, 527, 581, 919, 546, 71, 873, 981, 1208, 918, 83, 81, 547, 1210, 913, 862, 1183, 893, 920, 49, 52, 1176, 912, 872]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,22,24,24,0.05000267977690931,0.042943030871355314,-0.007059648905553995,0.0603516577226042,0.010348977945694893,-0.017408626851248887,"[[100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,1232725697,STR,HPF,"[1531, 1530, 1504, 1480, 1499, 1527, 1593, 1561, 1516, 1534, 1508, 1521, 1465, 1587, 1486, 1592, 1559, 1582, 1542, 1518, 1951, 1502, 1528, 1584]","[980, 527, 581, 919, 546, 71, 873, 981, 1208, 918, 83, 81, 547, 1210, 913, 862, 1183, 893, 920, 49, 52, 1176, 912, 872]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,16,24,24,0.014342851960690295,0.004347562953868844,-0.00999528900682145,0.016382887274087654,0.0020400353133973592,-0.01203532432021881,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,STR,HPF,"[1287, 1450, 1385, 1365, 1380, 1367, 1393, 1263, 1425, 1285, 1411, 1317, 1413, 1289, 1422, 1388, 1399, 1237, 1636, 1378, 1329, 1410, 1363, 1244]","[1092, 1098, 639, 631, 286, 1094, 1110, 667, 322, 285, 1074, 1038, 1078, 441, 326, 1099, 645, 296, 1077, 628, 659, 1037, 652, 290]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,16,24,24,0.02683843749506487,0.009901535208400314,-0.016936902286664557,0.0131247312297047,-0.01371370626536017,-0.0032231960213043864,"[[100.0, 100.0, 4], [100.0, 0.1, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]","[[100.0, 100.0, 4], [100.0, 0.1, 1], [100.0, 100.0, 2], [100.0, 100.0, 4]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,STR,HPF,"[1287, 1450, 1385, 1365, 1380, 1367, 1393, 1263, 1425, 1285, 1411, 1317, 1413, 1289, 1422, 1388, 1399, 1237, 1636, 1378, 1329, 1410, 1363, 1244]","[1092, 1098, 639, 631, 286, 1094, 1110, 667, 322, 285, 1074, 1038, 1078, 441, 326, 1099, 645, 296, 1077, 628, 659, 1037, 652, 290]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,16,24,24,-0.030492896409522574,-0.04132957103240731,-0.010836674622884734,-0.039665231290324066,-0.009172334880801492,-0.0016643397420832429,"[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 4], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 4], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,1244070169,STR,HPF,"[1287, 1450, 1385, 1365, 1380, 1367, 1393, 1263, 1425, 1285, 1411, 1317, 1413, 1289, 1422, 1388, 1399, 1237, 1636, 1378, 1329, 1410, 1363, 1244]","[1092, 1098, 639, 631, 286, 1094, 1110, 667, 322, 285, 1074, 1038, 1078, 441, 326, 1099, 645, 296, 1077, 628, 659, 1037, 652, 290]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,18,24,24,0.007668662689074179,-0.002401375344376344,-0.010070038033450524,0.021349334819546595,0.013680672130472415,-0.02375071016392294,"[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,STR,HPF,"[1070, 1109, 1062, 1093, 1116, 1130, 1349, 1140, 1051, 1088, 1087, 1135, 1114, 1107, 1101, 1155, 1052, 1145, 1110, 1132, 1098, 1133, 1352, 1336]","[803, 816, 741, 487, 492, 110, 500, 739, 482, 812, 186, 453, 467, 498, 447, 440, 505, 786, 199, 830, 445, 192, 856, 847]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,18,24,24,0.05830019157570843,0.06365633618373234,0.005356144608023916,0.05523099827671374,-0.003069193298994688,0.008425337907018604,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,STR,HPF,"[1070, 1109, 1062, 1093, 1116, 1130, 1349, 1140, 1051, 1088, 1087, 1135, 1114, 1107, 1101, 1155, 1052, 1145, 1110, 1132, 1098, 1133, 1352, 1336]","[803, 816, 741, 487, 492, 110, 500, 739, 482, 812, 186, 453, 467, 498, 447, 440, 505, 786, 199, 830, 445, 192, 856, 847]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,18,24,24,0.02258669507043487,0.019691542843556786,-0.002895152226878084,0.017773178401683576,-0.004813516668751294,0.0019183644418732104,"[[100.0, 100.0, 1], [100.0, 10.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 2]]","[[100.0, 100.0, 1], [100.0, 10.0, 1], [100.0, 100.0, 2], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,1243523806,STR,HPF,"[1070, 1109, 1062, 1093, 1116, 1130, 1349, 1140, 1051, 1088, 1087, 1135, 1114, 1107, 1101, 1155, 1052, 1145, 1110, 1132, 1098, 1133, 1352, 1336]","[803, 816, 741, 487, 492, 110, 500, 739, 482, 812, 186, 453, 467, 498, 447, 440, 505, 786, 199, 830, 445, 192, 856, 847]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,15,24,24,0.03240326583855824,0.02166037809413468,-0.010742887744423557,0.023983880359597864,-0.008419385478960373,-0.0023235022654631843,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 8]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,STR,Isocortex,"[41, 25, 142, 137, 49, 357, 94, 44, 43, 22, 57, 23, 26, 85, 127, 46, 124, 27, 366, 126, 53, 108, 50, 377]","[629, 1503, 1455, 1603, 1584, 668, 677, 1495, 635, 332, 166, 1648, 938, 953, 1469, 1492, 1449, 1483, 226, 959, 1622, 174, 224, 703]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,15,24,24,0.014655320872282829,0.021256125918167168,0.006600805045884339,0.009264775555865246,-0.005390545316417583,0.011991350362301922,"[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]","[[100.0, 100.0, 4], [100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,STR,Isocortex,"[41, 25, 142, 137, 49, 357, 94, 44, 43, 22, 57, 23, 26, 85, 127, 46, 124, 27, 366, 126, 53, 108, 50, 377]","[629, 1503, 1455, 1603, 1584, 668, 677, 1495, 635, 332, 166, 1648, 938, 953, 1469, 1492, 1449, 1483, 226, 959, 1622, 174, 224, 703]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,15,24,24,0.027290583549765768,0.027055509114564558,-0.00023507443520121019,0.02285463182932257,-0.004435951720443199,0.0042008772852419884,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 10.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 2], [100.0, 10.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/c78/ef5/c78ef53f-16de-4f5e-8235-afe87a226203,614547,1181731440,STR,Isocortex,"[41, 25, 142, 137, 49, 357, 94, 44, 43, 22, 57, 23, 26, 85, 127, 46, 124, 27, 366, 126, 53, 108, 50, 377]","[629, 1503, 1455, 1603, 1584, 668, 677, 1495, 635, 332, 166, 1648, 938, 953, 1469, 1492, 1449, 1483, 226, 959, 1622, 174, 224, 703]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,17,24,24,0.019950160211316237,-0.007667515280305626,-0.027617675491621863,0.026775546639806302,0.006825386428490066,-0.03444306192011193,"[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 10.0, 1]]","[[100.0, 100.0, 1], [100.0, 100.0, 1], [100.0, 100.0, 4], [100.0, 10.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,STR,Isocortex,"[1910, 1909, 1907, 1888, 1894, 1896, 1899, 2096, 1895, 1866, 1869, 2095, 2100, 1897, 2093, 1889, 1904, 1867, 1885, 1881, 1878, 2103, 1873, 1898]","[593, 1709, 2652, 2235, 2013, 2587, 2471, 1666, 1966, 2375, 2315, 2009, 1668, 2396, 620, 2522, 2488, 2034, 1677, 669, 2292, 646, 1239, 2004]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,17,24,24,0.03198733486138228,0.03089904800031651,-0.001088286861065768,0.02864796415725923,-0.003339370704123046,0.0022510838430572777,"[[100.0, 100.0, 4], [100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 4], [100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,STR,Isocortex,"[1910, 1909, 1907, 1888, 1894, 1896, 1899, 2096, 1895, 1866, 1869, 2095, 2100, 1897, 2093, 1889, 1904, 1867, 1885, 1881, 1878, 2103, 1873, 1898]","[593, 1709, 2652, 2235, 2013, 2587, 2471, 1666, 1966, 2375, 2315, 2009, 1668, 2396, 620, 2522, 2488, 2034, 1677, 669, 2292, 646, 1239, 2004]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
no_reward,17,24,24,0.058349777030404226,0.04780211153624192,-0.010547665494162306,0.03909514842311956,-0.019254628607284663,0.008706963113122357,"[[100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 8]]","[[100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 2], [100.0, 100.0, 8]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/68c/a06/68ca0674-2a8a-4931-8d5b-10a3edfb0cfa,614608,1187475832,STR,Isocortex,"[1910, 1909, 1907, 1888, 1894, 1896, 1899, 2096, 1895, 1866, 1869, 2095, 2100, 1897, 2093, 1889, 1904, 1867, 1885, 1881, 1878, 2103, 1873, 1898]","[593, 1709, 2652, 2235, 2013, 2587, 2471, 1666, 1966, 2375, 2315, 2009, 1668, 2396, 620, 2522, 2488, 2034, 1677, 669, 2292, 646, 1239, 2004]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_1,24,24,24,0.08325713104574017,0.08441196572960519,0.0011548346838650136,0.07553767936630851,-0.007719451679431666,0.00887428636329668,"[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 1]]","[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,STR,Isocortex,"[1311, 1439, 1446, 1412, 1385, 1288, 1356, 1290, 1269, 1371, 1353, 1443, 1306, 1336, 1312, 1313, 1285, 1442, 1373, 1367, 1421, 1417, 1420, 1444]","[714, 1988, 2155, 1480, 215, 1777, 1496, 173, 289, 1567, 1939, 1497, 154, 1118, 2225, 210, 1523, 195, 1519, 803, 412, 235, 1615, 342]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
engaged_2,24,24,24,0.04674077563423684,0.04793122549740736,0.0011904498631705174,0.04144581305650774,-0.005294962577729101,0.006485412440899618,"[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 1]]","[[100.0, 100.0, 2], [100.0, 100.0, 2], [100.0, 100.0, 8], [100.0, 100.0, 1]]",pass,https://dandiarchive.s3.amazonaws.com/blobs/fd4/c49/fd4c4964-f02b-456e-af4d-b9407877d0de,614608,1187940755,STR,Isocortex,"[1311, 1439, 1446, 1412, 1385, 1288, 1356, 1290, 1269, 1371, 1353, 1443, 1306, 1336, 1312, 1313, 1285, 1442, 1373, 1367, 1421, 1417, 1420, 1444]","[714, 1988, 2155, 1480, 215, 1777, 1496, 173, 289, 1567, 1939, 1497, 154, 1118, 2225, 210, 1523, 195, 1519, 803, 412, 235, 1615, 342]","[""session_time_linear"", ""session_time_quadratic"", ""image_identity:im115_r-1.0"", ""eventual_response_in_window"", ""eventual_response_latency"", ""response_latency_missing""]"
