subject_id,transition_id,transition_order,anchor_type,condition,bin_index,analysis_block,relative_trial_start,relative_trial_stop,relative_trial_center,n_sessions_inventory,n_sessions_in_analysis,n_sessions_response_contributing,response_probability,n_trials_contributing,n_responses_contributing,n_sessions_latency_contributing,mean_session_median_response_latency_seconds,n_latency_responses_contributing,n_sessions_response_missing,n_sessions_latency_missing,mouse_bin_status,within_mouse_aggregation
612090,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.041666666666666664,26,1,1,0.5955500000000029,1,0,3,observed,equal_session_mean
612090,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,23,0,0,,0,0,4,observed,equal_session_mean
612090,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.5059523809523809,26,13,4,0.45167499999990923,13,0,0,observed,equal_session_mean
612090,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.5416666666666666,22,12,4,0.46045249999997395,12,0,0,observed,equal_session_mean
612090,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.6285714285714286,26,16,4,0.5372737499998834,16,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,3,3,1,0.0,2,0,0,,0,2,3,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,3,3,2,0.3333333333333333,5,2,1,0.41148999999998637,2,1,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.16666666666666666,5,1,1,0.5611000000000104,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,3,3,3,0.27777777777777773,9,2,2,0.29449999999991405,2,0,1,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,3,3,2,0.16666666666666666,4,1,1,0.6786499999999478,1,1,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,3,3,1,1.0,6,6,1,0.3114699999999857,6,2,2,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,3,3,2,0.8166666666666667,11,9,2,0.33288499999999743,9,1,1,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.8492063492063493,19,16,3,0.33911833333335534,16,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,3,3,3,0.7444444444444445,15,11,3,0.3538483333333223,11,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,3,3,3,0.7222222222222222,18,13,3,0.35596999999997553,13,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,3,3,2,0.7571428571428571,12,9,2,0.32424749999998426,9,1,1,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,3,3,3,0.2222222222222222,9,2,2,0.29449999999991405,2,0,1,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,3,3,2,0.25,3,1,1,0.6786499999999478,1,1,2,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,3,3,3,0.1111111111111111,7,1,1,0.16137000000003354,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,3,3,3,0.16666666666666666,6,1,1,0.21145000000001346,1,0,2,observed,equal_session_mean
614547,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,3,3,3,0.3333333333333333,5,2,2,0.4364499999999225,2,0,1,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,3,3,3,0.6666666666666666,15,10,3,0.3283466666666944,10,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,3,3,3,0.751984126984127,21,16,3,0.35294999999996435,16,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,3,3,3,0.7634920634920634,18,14,3,0.3452149999999392,14,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,3,3,3,0.7000000000000001,17,12,3,0.36425999999996367,12,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,3,3,3,0.6238095238095238,18,11,3,0.36140166666666573,11,0,0,observed,equal_session_mean
614547,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,3,3,3,0.42857142857142855,19,8,3,0.3975433333333361,8,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,3,3,2,0.16666666666666666,6,1,1,0.19463999999993575,1,1,2,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,3,3,3,0.27777777777777773,7,2,2,0.32692499999996016,2,0,1,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,3,3,3,0.0,5,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.5083333333333333,18,8,3,0.3865883333332931,8,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.273015873015873,18,5,3,0.3893950000000738,5,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.45555555555555555,17,8,3,0.35326666666666523,8,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,3,3,3,0.3682539682539682,18,7,3,0.3588216666666237,7,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,3,3,3,0.35555555555555557,17,6,3,0.3223199999999527,6,0,0,observed,equal_session_mean
614547,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,3,3,3,0.4047619047619048,19,8,2,0.3535750000000917,8,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,3,3,3,0.16666666666666666,6,1,1,0.16115000000036162,1,0,2,observed,equal_session_mean
614547,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,3,3,3,0.0,5,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,3,3,2,0.5,4,2,2,0.46983499999987544,2,1,1,observed,equal_session_mean
614547,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,3,3,3,0.0,7,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,3,3,3,0.0,5,0,0,,0,0,3,observed,equal_session_mean
614547,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,3,3,3,0.3333333333333333,5,2,2,0.536574999999857,2,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,3,3,3,0.27777777777777773,18,5,2,0.3865650000000187,5,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,3,3,3,0.20952380952380953,19,4,3,0.5060450000000097,4,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,3,3,3,0.16666666666666666,20,3,2,0.4695199999999886,3,0,1,observed,equal_session_mean
614547,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,3,3,3,0.8857142857142857,17,15,3,0.340108333333319,15,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,3,3,3,0.5142857142857143,19,10,3,0.3733233333332464,10,0,0,observed,equal_session_mean
614547,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,3,3,3,0.7857142857142857,19,15,3,0.32020333333336265,15,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,3,0.0,6,0,0,,0,1,4,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.125,7,1,1,0.3923700000000281,1,0,3,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.3333333333333333,10,3,3,0.3766166666666398,3,0,1,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.0,5,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.25,12,3,2,0.397264999999976,3,0,2,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,4,4,3,0.0,5,0,0,,0,1,4,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,4,4,3,0.5555555555555555,18,10,3,0.49841333333335075,10,1,1,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.6785714285714286,25,17,4,0.3809049999999914,17,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.7166666666666667,22,16,4,0.4019837499999923,16,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,4,4,4,0.6964285714285714,27,19,4,0.5072924999999486,19,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,4,4,4,0.75,20,15,4,0.4409199999999487,15,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,4,0.6681547619047619,27,18,4,0.41971625000000756,18,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.20833333333333331,9,2,2,0.40987499999999955,2,0,2,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,3,0.0,6,0,0,,0,1,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.08333333333333333,11,1,1,0.4116300000000592,1,0,3,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.6916666666666667,23,16,4,0.4326625000000206,16,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.7059523809523809,26,18,4,0.4139937499999462,18,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.6166666666666667,21,13,4,0.5246362499999009,13,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.5952380952380952,25,15,4,0.42216249999992783,15,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.5416666666666666,24,13,4,0.41393249999995874,13,0,0,observed,equal_session_mean
614608,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.38571428571428573,24,9,4,0.4572199999999782,9,0,0,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,3,0.0,7,0,0,,0,1,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.15476190476190477,23,4,2,0.47747499999991305,4,0,2,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.19166666666666665,25,4,2,0.4878599999999551,4,0,2,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.20833333333333331,23,5,2,0.4025649999999814,5,0,2,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.16666666666666666,25,4,2,0.40250000000003183,4,0,2,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.22916666666666666,22,5,3,0.45587333333332936,5,0,1,observed,equal_session_mean
614608,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.20833333333333331,24,5,3,0.47239333333338135,5,0,1,observed,equal_session_mean
614608,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.125,8,1,1,0.21129999999993743,1,0,3,observed,equal_session_mean
614608,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.25,6,1,1,0.4089899999999034,1,0,3,observed,equal_session_mean
614608,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
614608,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.08333333333333333,23,2,1,0.435799999999972,2,0,3,observed,equal_session_mean
614608,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.08333333333333333,24,2,1,0.4622199999998884,2,0,3,observed,equal_session_mean
614608,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.13571428571428573,23,3,2,0.42311499999993885,3,0,2,observed,equal_session_mean
614608,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.5357142857142857,26,14,4,0.43585749999988366,14,0,0,observed,equal_session_mean
614608,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.675,22,15,4,0.40847624999986465,15,0,0,observed,equal_session_mean
614608,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.5238095238095238,25,13,4,0.45572124999978314,13,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,3,0.16666666666666666,5,1,1,0.5958999999999719,1,1,3,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.125,8,1,1,0.4949500000000171,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,10,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.0,6,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.08333333333333333,10,1,1,0.36104999999997744,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,4,4,4,0.25,6,1,1,0.4447699999999486,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,4,4,3,0.25396825396825395,19,5,3,0.6291900000000131,5,1,1,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.4583333333333333,24,11,4,0.5433312500000227,11,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.35,22,7,3,0.554413333333334,7,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,4,4,4,0.3214285714285714,26,9,3,0.5508583333332808,9,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,4,4,4,0.35833333333333334,22,8,3,0.6232099999999529,8,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,4,0.39285714285714285,26,10,4,0.5121874999999818,10,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.125,7,1,1,0.36104999999997744,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.125,8,1,1,0.4447699999999486,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.25,8,2,1,0.48659999999995307,2,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.20833333333333331,8,2,2,0.4369649999999865,2,0,2,observed,equal_session_mean
615047,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.125,8,1,1,0.4116999999998825,1,0,3,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.23214285714285712,25,6,3,0.4819083333333462,6,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.5,24,12,4,0.5603224999999412,12,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.30952380952380953,25,8,4,0.6004724999999951,8,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.375,24,9,3,0.47805666666666485,9,0,1,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.2523809523809524,24,6,4,0.4408424999999738,6,0,0,observed,equal_session_mean
615047,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.2571428571428571,24,6,2,0.6032599999999775,6,0,2,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,-3,no_reward,-24,-17,-20.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.08333333333333333,8,1,1,0.6453799999999319,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.125,7,1,1,0.4280300000000352,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,1,no_reward,1,8,4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,2,no_reward,9,16,12.5,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,pseudo,catch,3,no_reward,17,24,20.5,4,4,4,0.125,8,1,1,0.7125699999999142,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.20238095238095238,25,5,3,0.6425416666666403,5,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.14166666666666666,24,3,2,0.41191499999996495,3,0,2,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.43214285714285716,25,10,3,0.5031816666666676,10,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,1,no_reward,1,8,4.5,4,4,4,0.1607142857142857,24,4,3,0.49231166666671317,4,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,2,no_reward,9,16,12.5,4,4,4,0.3041666666666667,21,6,3,0.32800000000001245,6,0,1,observed,equal_session_mean
615047,reward_restoration,2,pseudo,go,3,no_reward,17,24,20.5,4,4,4,0.03571428571428571,24,1,1,0.5944499999998243,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,real,catch,-3,no_reward,-24,-17,-20.5,4,4,3,0.3333333333333333,6,2,1,0.34483499999987544,2,1,3,observed,equal_session_mean
615047,reward_restoration,2,real,catch,-2,no_reward,-16,-9,-12.5,4,4,4,0.0,7,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,real,catch,-1,no_reward,-8,-1,-4.5,4,4,4,0.125,7,1,1,0.21150000000034197,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,real,catch,1,engaged_2,1,8,4.5,4,4,4,0.0,8,0,0,,0,0,4,observed,equal_session_mean
615047,reward_restoration,2,real,catch,2,engaged_2,9,16,12.5,4,4,4,0.25,9,2,2,0.5451299999997445,2,0,2,observed,equal_session_mean
615047,reward_restoration,2,real,catch,3,engaged_2,17,24,20.5,4,4,4,0.125,8,1,1,0.428269999999884,1,0,3,observed,equal_session_mean
615047,reward_restoration,2,real,go,-3,no_reward,-24,-17,-20.5,4,4,4,0.30654761904761907,26,8,3,0.5314533333332747,8,0,1,observed,equal_session_mean
615047,reward_restoration,2,real,go,-2,no_reward,-16,-9,-12.5,4,4,4,0.15714285714285714,25,4,2,0.44528500000023996,4,0,2,observed,equal_session_mean
615047,reward_restoration,2,real,go,-1,no_reward,-8,-1,-4.5,4,4,4,0.1607142857142857,25,4,2,0.520314999999755,4,0,2,observed,equal_session_mean
615047,reward_restoration,2,real,go,1,engaged_2,1,8,4.5,4,4,4,0.2988095238095238,24,7,3,0.4005966666666912,7,0,1,observed,equal_session_mean
615047,reward_restoration,2,real,go,2,engaged_2,9,16,12.5,4,4,4,0.475,23,11,4,0.5371099999999274,11,0,0,observed,equal_session_mean
615047,reward_restoration,2,real,go,3,engaged_2,17,24,20.5,4,4,4,0.3333333333333333,24,8,4,0.5244050000000016,8,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-24,-17,-20.5,4,4,3,0.25,8,2,2,0.43727500000002806,2,1,2,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.08333333333333333,15,1,1,0.4127600000000484,1,0,3,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.125,14,1,1,0.6129199999999173,1,0,3,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,1,engaged_1,1,8,4.5,4,4,4,0.0,9,0,0,,0,0,4,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,2,engaged_1,9,16,12.5,4,4,4,0.08333333333333333,13,1,1,0.6794099999999617,1,0,3,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,catch,3,engaged_1,17,24,20.5,4,4,4,0.125,12,2,2,0.5461699999999041,2,0,2,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,go,-3,engaged_1,-24,-17,-20.5,4,4,3,0.47222222222222227,16,7,3,0.5298466666666949,7,1,1,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.5291666666666667,17,9,4,0.5006725000000145,9,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.7833333333333333,18,13,4,0.5298812499999741,13,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,go,1,engaged_1,1,8,4.5,4,4,4,0.786904761904762,23,18,4,0.5193937499999777,18,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,go,2,engaged_1,9,16,12.5,4,4,4,0.5875,19,11,4,0.5674812499999717,11,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,pseudo,go,3,engaged_1,17,24,20.5,4,4,4,0.4803571428571428,20,10,3,0.48031166666665587,10,0,1,observed,equal_session_mean
615048,reward_withdrawal,1,real,catch,-3,engaged_1,-24,-17,-20.5,4,4,4,0.14583333333333331,13,2,2,0.5961699999999155,2,0,2,observed,equal_session_mean
615048,reward_withdrawal,1,real,catch,-2,engaged_1,-16,-9,-12.5,4,4,4,0.0625,11,1,1,0.5794099999999389,1,0,3,observed,equal_session_mean
615048,reward_withdrawal,1,real,catch,-1,engaged_1,-8,-1,-4.5,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
615048,reward_withdrawal,1,real,catch,1,no_reward,1,8,4.5,4,4,4,0.0,15,0,0,,0,0,4,observed,equal_session_mean
615048,reward_withdrawal,1,real,catch,2,no_reward,9,16,12.5,4,4,4,0.25,11,3,2,0.5380749999998784,3,0,2,observed,equal_session_mean
615048,reward_withdrawal,1,real,catch,3,no_reward,17,24,20.5,4,4,4,0.08333333333333333,13,1,1,0.2623799999998937,1,0,3,observed,equal_session_mean
615048,reward_withdrawal,1,real,go,-3,engaged_1,-24,-17,-20.5,4,4,4,0.5375,19,10,4,0.4947012499999488,10,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,real,go,-2,engaged_1,-16,-9,-12.5,4,4,4,0.41964285714285715,21,9,3,0.5024866666666412,9,0,1,observed,equal_session_mean
615048,reward_withdrawal,1,real,go,-1,engaged_1,-8,-1,-4.5,4,4,4,0.47023809523809523,21,9,4,0.5549287499999593,9,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,real,go,1,no_reward,1,8,4.5,4,4,4,0.18333333333333335,17,3,3,0.5131366666666205,3,0,1,observed,equal_session_mean
615048,reward_withdrawal,1,real,go,2,no_reward,9,16,12.5,4,4,4,0.4916666666666667,21,10,4,0.5416574999999284,10,0,0,observed,equal_session_mean
615048,reward_withdrawal,1,real,go,3,no_reward,17,24,20.5,4,4,4,0.37083333333333335,19,7,4,0.5837949999999523,7,0,0,observed,equal_session_mean
