_nwb_path,subject_id,cohort_assignment,allocation_status,session_behavior_eligible,mouse_behavior_eligible,analysis_included,analysis_exclusion_reason,session_exclusion_reasons,split_seed,confirmation_access_policy,neural_activity_used_for_allocation,sex,genotype,project_code,recording_day,session_number,asset_id,path,ecephys_session_id,behavior_session_id,date_of_acquisition,recording_day_number
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,afe2d0d6-2d77-4617-bdb2-053bc4cbf433,sub-638387/sub-638387_ses-20221201T063548.nwb,1229654875,1229690648,2022-11-30 22:35:48,2
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,engaged_1_response_below_threshold;engaged_2_response_below_threshold;engaged_1_dprime_below_threshold;no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,60e0992b-db2d-47dd-9081-9dfd1808a777,sub-638387/sub-638387_ses-20221202T063256.nwb,1229887685,1229929438,2022-12-01 22:32:56.397000,3
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold;reward_suppression_drop_below_threshold,no_reward_response_above_threshold;reward_suppression_drop_below_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,1355461b-f0f4-4691-8bc0-8bd854c75569,sub-638387/sub-638387_ses-20221203T032412.nwb,1230064747,1230102837,2022-12-02 19:24:12.268000,4
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,7dafce9b-a4c8-43c5-98d2-12b53694049f,sub-640887/sub-640887_ses-20221220T073312.nwb,1234028213,1234066294,2022-12-19 23:33:12.680000,1
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,fcfa98ee-cebf-4cd4-9646-053ad8d1947f,sub-640887/sub-640887_ses-20221221T035211.nwb,1234203203,1234233932,2022-12-20 19:52:11.869000,2
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,f731d2de-e047-4a71-9e1b-4a84364fc2f1,sub-640887/sub-640887_ses-20221222T040053.nwb,1234410451,1234442908,2022-12-21 20:00:53.408000,3
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,1f8fd86d-cbdf-4954-8216-f9c346282076,sub-640890/sub-640890_ses-20221213T065302.nwb,1232430325,1232515558,2022-12-12 22:53:02.328000,1
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,fe3d7ace-4cf8-458b-aede-3d433e350cd9,sub-640890/sub-640890_ses-20221214T070918.nwb,1232725697,1232770660,2022-12-13 23:09:18.825000,2
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,28ba6217-afd8-4a41-b920-fb2c2e59df49,sub-640890/sub-640890_ses-20221215T053357.nwb,1232954220,1232997669,2022-12-14 21:33:57.857000,3
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,discovery,provisional_pending_coarse_regional_coverage,false,true,false,session_failed_behavior_qc; session_qc=no_reward_response_above_threshold,no_reward_response_above_threshold,1051,provisional_discovery_not_activated,false,Male,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_4,4,07408091-8b88-4106-a645-026acc933bc4,sub-640890/sub-640890_ses-20221216T063330.nwb,1233182785,1233216826,2022-12-15 22:33:30.688000,4
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_1,1,25f6601d-c409-4ba7-808f-3e8de4eea7f8,sub-642504/sub-642504_ses-20230131T073942.nwb,1243523806,1243589877,2023-01-30 23:39:42.632000,1
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_2,2,f2949e11-e0cb-4e91-9152-e72a7b5f5ba1,sub-642504/sub-642504_ses-20230201T065423.nwb,1243799530,1243847955,2023-01-31 22:54:23.578000,2
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,discovery,provisional_pending_coarse_regional_coverage,true,true,true,,"",1051,provisional_discovery_not_activated,false,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,EPHYS_3,3,dc50d29a-149e-46c6-9648-b1c36b82fc6f,sub-642504/sub-642504_ses-20230202T071036.nwb,1244070169,1244098087,2023-02-01 23:10:36.070000,3
