subject_id,source_region,target_region,n_sessions,n_trials,engaged_1_source_added_r2,no_reward_source_added_r2,engaged_2_source_added_r2,real_reversible_contrast,shift_reversible_contrast,controlled_reversible_contrast,real_hysteresis_contrast
623319,STR,MB,1,36,-0.08802811516750975,-0.01829068071176554,-0.03792407755824578,-0.044685415651112226,0.04036622657596356,-0.08505164222707579,0.05010403760926396
623322,STR,MB,1,66,0.00026679330092316267,-0.020669477882062637,-0.01671159617283824,0.012447076446105099,0.0003740145509140147,0.012073061895191084,-0.0169783894737614
632295,STR,MB,1,42,-0.0018173927584425043,-0.0086879293079829,-0.015088389490616305,0.00023503818345349536,-0.013947549445764873,0.014182587629218368,-0.013270996732173801
640887,STR,MB,1,69,-0.03780325883597202,-0.003352458864195884,-0.006210638006971636,-0.018654489557275944,-0.027215706693742847,0.008561217136466903,0.031592620829000384
640890,STR,MB,1,81,-0.008576025280403132,-0.004192662126448421,-0.002847197922236311,-0.0015189494748713006,-0.014194690723988157,0.012675741249116856,0.005728827358166821
642504,STR,MB,2,102,-0.06863192339869423,-0.0260804237647293,-0.047809164054231024,-0.03214011996173333,0.0001852865022982375,-0.032325406464031564,0.020822759344463204
614547,STR,TH,1,45,0.005151239793961149,-0.017350833810400368,0.004557731448164182,0.022205319431463033,0.0047899544746699,0.017415364956793133,-0.000593508345796967
614608,STR,TH,2,123,-0.012908708798517243,-0.014165199743440327,-0.011717505845470988,0.0018520924214462109,0.0065131916387930755,-0.004661099217346865,0.0011912029530462553
615048,STR,TH,2,105,-0.007137124655825666,-0.013026717669136156,-0.013308289531775486,0.0028040105753355804,0.0021255362216928975,0.0006784743536426829,-0.0061711648759498194
615564,STR,TH,2,99,-0.002047573503952682,-0.010844812779745416,-0.011144270301783221,0.004248890876877465,-0.00342275823112953,0.007671649108006995,-0.009096696797830539
623319,STR,TH,1,36,0.007102525114489611,-0.003273799692087964,-0.023649065282441373,-0.004999470391887917,-0.018682967064242828,0.013683496672354911,-0.030751590396930983
623322,STR,TH,1,66,-0.017296392260218285,-0.014921222611995244,-0.011057297985192949,0.0007443774892896271,-0.005913802788511502,0.006658180277801129,0.006239094275025336
632295,STR,TH,2,78,-0.0009204882696297045,0.007642429016381458,-0.0263807045814895,-0.02129302544194106,-0.0013872542212001182,-0.019905771220740942,-0.025460216311859796
638387,STR,TH,1,63,-0.012396490724214004,-0.013185215990715426,-0.015153775955694893,-0.000589917349239022,0.0016216746984385466,-0.0022115920476775686,-0.0027572852314808882
640887,STR,TH,2,144,-0.011100902298592619,-0.00025623324128676295,-0.007928680457852944,-0.009258558136936018,-0.0005808742564858416,-0.008677683880450177,0.003172221840739675
640890,STR,TH,2,147,-0.018216381155620687,-0.015449602186502043,-0.003350819296265073,0.004666001960559163,0.01752396128039102,-0.012857959319831858,0.014865561859355614
642504,STR,TH,2,102,-0.027239874877387216,-0.00862292882315513,-0.007064889543852759,-0.008529453387464858,0.003302437378245343,-0.011831890765710201,0.020174985333534456
614547,TH,HPF,1,45,-0.006592372679677827,-0.02184815189986722,-0.03272817241777082,0.0021878793511428962,-0.03265144308943624,0.034839322440579135,-0.02613579973809299
614608,TH,HPF,2,123,-0.00857781362237231,-0.02563118308136403,-0.02012770677928105,0.011278422880537348,-0.008726498762646306,0.020004921643183654,-0.011549893156908742
615048,TH,HPF,2,105,-0.025752798205624927,-0.00943067985826923,-0.013023738898461978,-0.009957588693774222,0.0014219541500768984,-0.01137954284385112,0.012729059307162949
615564,TH,HPF,2,99,-0.02516802331849516,-0.03589921068225799,-0.026924566396175742,0.009852915824922537,0.004665424826085757,0.00518749099883678,-0.0017565430776805835
623319,TH,HPF,1,36,-0.002530670090201581,-0.007407554025830487,-0.005292985702252562,0.003495726129603416,-0.006597620134481952,0.010093346264085368,-0.0027623156120509806
623322,TH,HPF,3,201,0.0027413583963291264,-0.005680821253358522,-0.010005642589173358,0.002048679156936406,0.0021089630031077555,-0.00006028384617134952,-0.012747000985502485
626279,TH,HPF,1,63,-0.011863465324641442,-0.0027470163303431328,-0.004649993346654058,-0.005509713005304617,-0.0038100341038284635,-0.0016996789014761537,0.007213471977987385
632295,TH,HPF,2,78,-0.005018639968011829,-0.0027962088669712393,-0.02893044570654968,-0.014178333970309515,-0.023034167460989685,0.00885583349068017,-0.02391180573853785
638387,TH,HPF,1,63,-0.005529763098198637,-0.03916400517361218,-0.03368805857730084,0.019555094335862444,-0.003062855530093278,0.022617949865955722,-0.028158295479102202
640887,TH,HPF,2,144,-0.022425427652371877,-0.007363614098330973,-0.0034312169429685513,-0.005564708199339241,-0.030265222330286667,0.024700514130947426,0.018994210709403325
640890,TH,HPF,2,147,-0.0016671419888331096,0.010976718142474418,-0.010626915583803132,-0.017123746928792538,-0.006235990542396458,-0.01088775638639608,-0.008959773594970022
642504,TH,HPF,2,102,-0.004999648719853422,-0.025749636497248485,-0.013508872851836495,0.016495375711403526,0.012426995108927058,0.004068380602476468,-0.008509224131983073
614547,TH,Isocortex,1,45,-0.06142200922767982,-0.045951423878700326,-0.012382439955326952,0.00904919928719694,0.01951649970994196,-0.010467300422745018,0.04903956927235287
614608,TH,Isocortex,2,123,-0.044881744192007134,-0.006726917281073774,-0.00551603020328828,-0.018471969916573933,-0.007035729582962891,-0.011436240333611042,0.03936571398871885
615048,TH,Isocortex,2,105,-0.005971059551447777,-0.0028971883309987234,-0.002455802624331538,-0.001316242756890934,-0.004711820075297329,0.0033955773184063953,0.0035152569271162393
615564,TH,Isocortex,2,99,0.003015866257385702,-0.01513389715864727,0.0034873259397068535,0.018385493257193547,-0.009286020119763122,0.02767151337695667,0.00047145968232115143
623319,TH,Isocortex,1,36,-0.006233372376841517,-0.022094316462868635,-0.008194271582602775,0.01488049448314649,0.000798513541904522,0.014081980941241967,-0.0019608992057612573
623322,TH,Isocortex,3,201,-0.00826573885843577,-0.01902330793768307,0.0025361379212009614,0.016158507469065667,-0.001070535237508257,0.017229042706573924,0.010801876779636732
626279,TH,Isocortex,1,63,-0.010745553977747568,-0.010755255927557439,-0.011256563666502184,-0.0002458028945674373,0.018018646915624714,-0.01826444981019215,-0.0005110096887546156
632295,TH,Isocortex,2,78,-0.010805425852133899,0.012893956797623618,-0.015180386781059652,-0.025886863114220393,-0.0183173499442654,-0.0075695131699549945,-0.004374960928925753
638387,TH,Isocortex,1,63,-0.006151373946306493,-0.007066630584963707,0.008950134694664547,0.008466010959142733,0.0010249166872556281,0.007441094271887105,0.01510150864097104
640887,TH,Isocortex,2,144,0.013556952189486715,-0.012232315335730104,-0.010802013907645291,0.013609784476650816,0.0007533779434161503,0.012856406533234666,-0.024358966097132007
640890,TH,Isocortex,2,147,-0.010760217377268566,-0.0021629494273591177,-0.005543732608500773,-0.005989025565525552,0.0009693097024274788,-0.006958335267953031,0.005216484768767793
642504,TH,Isocortex,2,102,-0.025902309482121466,-0.010446162158927463,-0.008571056992886128,-0.006790521078576334,0.00521943022729407,-0.012009951305870403,0.017331252489235338
614608,TH,MB,2,123,-0.014041052187434455,-0.007635174614656626,-0.019267855463679207,-0.009019279210900205,-0.017199418135419642,0.008180138924519437,-0.005226803276244751
615048,TH,MB,2,105,-0.008230740453248897,-0.004184000150703082,-0.02393430515559336,-0.011898522653718047,-0.019476780106964242,0.0075782574532461955,-0.015703564702344464
615564,TH,MB,1,51,-0.01336330870785385,0.010349662581072616,-0.027400556926125197,-0.03073159539806214,-0.04844912015877939,0.01771752476071725,-0.014037248218271348
623319,TH,MB,1,36,-0.01298480854816364,-0.00516624182449954,-0.005166004378947653,-0.003909164639056106,-0.014313565125745942,0.010404400486689835,0.007818804169215987
623322,TH,MB,1,66,-0.04190854002972633,-0.07754676540295435,0.0010612946030389425,0.05712314268961066,0.31748506745169935,-0.2603619247620887,0.04296983463276527
626279,TH,MB,1,63,-0.038919830600240735,-0.015202413993343322,-0.03290497877674681,-0.02070999069515045,-0.034194069847115316,0.013484079151964867,0.0060148518234939274
632295,TH,MB,1,42,0.009435683550545693,-0.010157435946128945,-0.031465755647384186,-0.0008576001022903013,-0.03174612743503202,0.030888527332741722,-0.04090143919792988
640887,TH,MB,1,69,-0.017476639981502062,-0.005557294434605731,-0.01158573237736471,-0.008973891744827656,-0.008611628782631053,-0.00036226296219660226,0.005890907604137352
640890,TH,MB,1,81,0.016692812990318107,-0.012507524049513719,-0.011681468308523013,0.015013196390411265,-0.002836406933913016,0.01784960332432428,-0.02837428129884112
642504,TH,MB,2,102,-0.013274190490332738,-0.01513843546697391,-0.013317156152180987,0.0018427621457170473,0.01647718838627807,-0.014634426240561021,-0.00004296566184824879
614547,TH,STR,1,45,-0.005376237489505331,-0.016145612741183757,-0.0039141229533032895,0.011500432519779447,-0.06216583817584154,0.07366627069562098,0.0014621145362020416
614608,TH,STR,2,123,-0.012777182607475013,-0.0036783253921173764,-0.007785517126085606,-0.006603024474662933,-0.009111394687648544,0.002508370212985611,0.004991665481389407
615048,TH,STR,2,105,-0.01853286124135889,-0.0032834779009344728,0.002028479839066455,-0.004968712800211744,-0.0012798525633941904,-0.003688860236817554,0.020561341080425344
615564,TH,STR,2,99,-0.010309657557459329,-0.0004297721347953365,-0.008940529980630274,-0.009195321634249465,-0.021821842980788986,0.012626521346539521,0.0013691275768290545
623319,TH,STR,1,36,0.003260749167044441,-0.010786043837612613,-0.01713131526180056,0.003850760790234553,0.023413337766159836,-0.019562576975925283,-0.020392064428845003
623322,TH,STR,1,66,-0.0029701836433504436,0.004447086134755418,-0.007974238954512769,-0.009919297433687024,0.011838040945202077,-0.0217573383788891,-0.005004055311162325
632295,TH,STR,2,78,-0.0157527671588642,-0.029031744870210707,-0.0007055878384936709,0.02080256737153177,0.003950588994678345,0.016851978376853427,0.01504717932037053
638387,TH,STR,1,63,-0.009315704140292924,0.018389810085964964,-0.0055386977468596665,-0.02581701102954126,-0.008008958047137915,-0.017808052982403344,0.0037770063934332576
640887,TH,STR,2,144,-0.0022261451269864896,-0.005760347623528228,-0.02231076074681726,-0.006508105313373647,-0.008998313096699934,0.002490207783326287,-0.02008461561983077
640890,TH,STR,2,147,-0.013730065910053102,0.003966306920471563,-0.005830140083822211,-0.01374640991740922,0.0038586315465840293,-0.01760504146399325,0.007899925826230891
642504,TH,STR,2,102,-0.005676363748145008,0.0028785469107613926,0.0027730595089990318,-0.004330199030334381,-0.002687227497244815,-0.0016429715330895656,0.00844942325714404
