subject_id,transition_id,transition_order,anchor_type,condition,bin_index,analysis_block,relative_bin_start_seconds,relative_bin_stop_seconds,relative_bin_center_seconds,n_sessions_inventory,n_sessions_in_analysis,n_sessions_response_contributing,response_probability,n_trials_contributing,n_responses_contributing,n_sessions_latency_contributing,mean_session_median_response_latency_seconds,n_latency_responses_contributing,n_sessions_response_missing,n_sessions_latency_missing,mouse_bin_status,within_mouse_aggregation
623319,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,3,3,3,0.0,17,0,0,,0,0,3,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,3,3,3,0.9444444444444445,11,10,3,0.34362166666666855,10,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,3,3,3,0.9166666666666666,12,11,3,0.35743666666663404,11,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,3,3,3,0.9444444444444445,13,12,3,0.3296183333332389,12,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,3,3,3,0.7999999999999999,11,8,3,0.3761466666666138,8,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,3,3,3,0.6305555555555555,19,12,3,0.38217999999994845,12,0,0,observed,equal_session_mean
623319,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,3,3,3,0.38888888888888884,24,9,3,0.4013083333332664,9,0,0,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.0,13,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.0,15,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.06666666666666667,14,1,1,0.4462399999997615,1,0,2,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,3,3,3,0.0,13,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,3,3,3,0.0,14,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,3,3,3,0.0,13,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.11428571428571428,25,3,2,0.5251149999999711,3,0,1,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.17857142857142858,24,4,2,0.4292124999999487,4,0,1,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.06666666666666667,26,2,1,0.3636099999999942,2,0,2,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,3,3,3,0.13227513227513227,25,3,2,0.4583124999998063,3,0,1,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,3,3,3,0.23214285714285712,22,5,3,0.41233666666668495,5,0,0,observed,equal_session_mean
623319,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,3,3,3,0.16203703703703703,25,4,2,0.39564000000007127,4,0,1,observed,equal_session_mean
623319,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.0,16,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.0,17,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.0,13,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,3,3,3,0.0,6,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,3,3,3,0.06666666666666667,9,1,1,0.36235999999962587,1,0,2,observed,equal_session_mean
623319,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,3,3,3,0.6166666666666667,10,5,3,0.38493666666666587,5,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,3,3,3,0.0,23,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,3,3,3,0.0,22,0,0,,0,0,3,observed,equal_session_mean
623319,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,3,3,3,0.19999999999999998,26,5,3,0.4626066666667157,5,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,3,3,3,0.7777777777777777,6,4,3,0.40479499999992186,4,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,3,3,3,0.888888888888889,18,16,3,0.34371500000005045,16,0,0,observed,equal_session_mean
623319,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,3,3,3,0.7944444444444444,15,12,3,0.3436283333333752,12,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.0,16,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.0,16,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.0,17,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,0,engaged_1,0.0,120.0,60.0,4,4,4,0.0625,15,1,1,0.5816299999999046,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,1,engaged_1,120.0,240.0,180.0,4,4,4,0.0,15,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,catch,2,engaged_1,240.0,360.0,300.0,4,4,4,0.0625,14,1,1,0.7128999999999905,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.8958333333333334,21,19,4,0.5279225000000238,19,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.6919642857142857,30,21,4,0.5195125000000402,21,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.7059523809523809,26,18,4,0.5446374999999932,18,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,go,0,engaged_1,0.0,120.0,60.0,4,4,4,0.6357142857142857,30,18,4,0.5454837500000025,18,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,go,1,engaged_1,120.0,240.0,180.0,4,4,4,0.5892857142857143,21,11,3,0.5811266666666105,11,0,1,observed,equal_session_mean
623322,reward_withdrawal,1,pseudo,go,2,engaged_1,240.0,360.0,300.0,4,4,4,0.6041666666666666,27,17,4,0.589434999999952,17,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,real,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.0,15,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,real,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.05,14,1,1,0.7128999999999905,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,real,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.08333333333333333,11,1,1,0.629509999999982,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,real,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.05,21,1,1,0.5294499999999971,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,real,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.0,13,0,0,,0,0,4,observed,equal_session_mean
623322,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.041666666666666664,16,1,1,0.6618200000000343,1,0,3,observed,equal_session_mean
623322,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.5922619047619048,20,11,4,0.6038012499999752,11,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.68125,25,16,4,0.5790924999999447,16,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.6309523809523809,28,18,4,0.5831587499999671,18,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.4714285714285714,22,10,4,0.6036687499999687,10,0,0,observed,equal_session_mean
623322,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.2152777777777778,28,6,3,0.5952083333332894,6,0,1,observed,equal_session_mean
623322,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.25396825396825395,29,7,4,0.6228699999999776,7,0,0,observed,equal_session_mean
623322,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.25,16,1,1,0.34625999999980195,1,0,3,observed,equal_session_mean
623322,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.125,16,2,2,0.3545849999999291,2,0,2,observed,equal_session_mean
623322,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,3,0.1111111111111111,13,1,1,0.24606999999991785,1,1,3,observed,equal_session_mean
623322,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.1875,14,3,1,0.7297699999999168,3,0,3,observed,equal_session_mean
623322,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.1,17,2,1,0.5962749999999915,2,0,3,observed,equal_session_mean
623322,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.08333333333333333,17,1,1,0.5794399999999769,1,0,3,observed,equal_session_mean
623322,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.1875,26,5,3,0.6624233333333601,5,0,1,observed,equal_session_mean
623322,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.5916666666666667,17,10,4,0.45577499999990323,10,0,0,observed,equal_session_mean
623322,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.3625,30,9,4,0.5976562499999716,9,0,0,observed,equal_session_mean
623322,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.29583333333333334,23,7,4,0.5754699999999104,7,0,0,observed,equal_session_mean
623322,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.10267857142857142,29,3,3,0.5866433333331619,3,0,1,observed,equal_session_mean
623322,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.041666666666666664,27,1,1,0.378769999999804,1,0,3,observed,equal_session_mean
623322,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
623322,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.2583333333333333,21,5,3,0.4220949999998993,5,0,1,observed,equal_session_mean
623322,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.0,19,0,0,,0,0,4,observed,equal_session_mean
623322,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,4,4,4,0.125,8,1,1,0.2312699999997676,1,0,3,observed,equal_session_mean
623322,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,4,4,4,0.0625,20,1,1,0.5484099999998762,1,0,3,observed,equal_session_mean
623322,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,4,4,4,0.0,15,0,0,,0,0,4,observed,equal_session_mean
623322,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.125,32,3,1,0.47921999999971376,3,0,3,observed,equal_session_mean
623322,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.07291666666666666,24,2,2,0.6461799999999585,2,0,2,observed,equal_session_mean
623322,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.15,24,3,1,0.4789600000003702,3,0,3,observed,equal_session_mean
623322,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,4,4,4,0.8125,24,19,4,0.45993249999986574,19,0,0,observed,equal_session_mean
623322,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,4,4,4,0.7366071428571428,29,21,4,0.5581512499999803,21,0,0,observed,equal_session_mean
623322,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,4,4,4,0.7723214285714286,29,22,4,0.5688037499999155,22,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.20833333333333331,8,2,2,0.27069500000001767,2,0,2,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.3,13,4,2,0.3542600000000391,4,0,2,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.20833333333333331,11,2,2,0.3373650000000339,2,0,2,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,catch,0,engaged_1,0.0,120.0,60.0,4,4,4,0.5833333333333333,8,4,4,0.37965750000000753,4,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,catch,1,engaged_1,120.0,240.0,180.0,4,4,4,0.41666666666666663,13,6,3,0.3041283333332861,6,0,1,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,catch,2,engaged_1,240.0,360.0,300.0,4,4,4,0.125,11,2,1,0.3038149999999291,2,0,3,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.875,16,14,4,0.37152500000000543,14,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.875,14,12,4,0.4214787500000199,12,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.95,20,19,4,0.3653450000000049,19,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,go,0,engaged_1,0.0,120.0,60.0,4,4,4,0.7684523809523809,22,17,4,0.3569349999999929,17,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,go,1,engaged_1,120.0,240.0,180.0,4,4,4,0.75,19,14,4,0.40269874999995636,14,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,pseudo,go,2,engaged_1,240.0,360.0,300.0,4,4,4,0.8125,17,14,4,0.3965912500000144,14,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,real,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.3125,12,4,3,0.3012449999999565,4,0,1,observed,equal_session_mean
623784,reward_withdrawal,1,real,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.29166666666666663,10,3,3,0.29579333333326,3,0,1,observed,equal_session_mean
623784,reward_withdrawal,1,real,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.18333333333333335,14,3,2,0.3831099999999594,3,0,2,observed,equal_session_mean
623784,reward_withdrawal,1,real,catch,0,no_reward,0.0,120.0,60.0,4,4,3,0.16666666666666666,11,2,2,0.3709949999999935,2,1,2,observed,equal_session_mean
623784,reward_withdrawal,1,real,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.375,13,2,2,0.36280999999996766,2,0,2,observed,equal_session_mean
623784,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,4,4,3,0.08333333333333333,10,1,1,0.3792700000001332,1,1,3,observed,equal_session_mean
623784,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.775,19,15,4,0.3820224999999766,15,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.7291666666666666,19,15,4,0.40497499999993636,15,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.875,16,13,4,0.4071737499999557,13,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.8285714285714286,21,17,4,0.3978737499999738,17,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.75,18,11,4,0.44588375000000724,11,0,0,observed,equal_session_mean
623784,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.8333333333333334,16,13,4,0.38326374999999757,13,0,0,observed,equal_session_mean
623784,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.25,9,1,1,0.3292999999998756,1,0,3,observed,equal_session_mean
623784,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.18333333333333335,19,3,2,0.316302500000063,3,0,2,observed,equal_session_mean
623784,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.0,11,0,0,,0,0,4,observed,equal_session_mean
623784,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,4,4,3,0.0,9,0,0,,0,1,4,observed,equal_session_mean
623784,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.3,13,3,3,0.4015033333332667,3,0,1,observed,equal_session_mean
623784,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,4,4,4,0.0,12,0,0,,0,0,4,observed,equal_session_mean
623784,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.5416666666666666,17,10,4,0.3371574999999325,10,0,0,observed,equal_session_mean
623784,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.65,19,11,4,0.5022412499999973,11,0,0,observed,equal_session_mean
623784,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.4375,23,11,3,0.46511999999995624,11,0,1,observed,equal_session_mean
623784,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.37083333333333335,20,7,4,0.5001762500000098,7,0,0,observed,equal_session_mean
623784,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.44375,20,6,3,0.5153166666666493,6,0,1,observed,equal_session_mean
623784,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.28125,23,6,4,0.42922749999991083,6,0,0,observed,equal_session_mean
623784,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.3333333333333333,8,2,2,0.537235000000237,2,0,2,observed,equal_session_mean
623784,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.20833333333333331,17,3,3,0.49585333333319187,3,0,1,observed,equal_session_mean
623784,reward_restoration,2,real,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.4375,10,3,3,0.4513000000000223,3,0,1,observed,equal_session_mean
623784,reward_restoration,2,real,catch,0,engaged_2,0.0,120.0,60.0,4,4,4,0.125,8,1,1,0.7292300000003706,1,0,3,observed,equal_session_mean
623784,reward_restoration,2,real,catch,1,engaged_2,120.0,240.0,180.0,4,4,4,0.225,14,4,3,0.3430316666666992,4,0,1,observed,equal_session_mean
623784,reward_restoration,2,real,catch,2,engaged_2,240.0,360.0,300.0,4,4,3,0.3333333333333333,9,1,1,0.1795999999999367,1,1,3,observed,equal_session_mean
623784,reward_restoration,2,real,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.46071428571428574,24,11,4,0.4874349999999481,11,0,0,observed,equal_session_mean
623784,reward_restoration,2,real,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.40625,22,8,2,0.5039549999999053,8,0,2,observed,equal_session_mean
623784,reward_restoration,2,real,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.07738095238095238,19,2,2,0.5373150000000351,2,0,2,observed,equal_session_mean
623784,reward_restoration,2,real,go,0,engaged_2,0.0,120.0,60.0,4,4,4,0.7416666666666667,16,12,4,0.3529675000000907,12,0,0,observed,equal_session_mean
623784,reward_restoration,2,real,go,1,engaged_2,120.0,240.0,180.0,4,4,4,0.75,20,15,4,0.3735774999999535,15,0,0,observed,equal_session_mean
623784,reward_restoration,2,real,go,2,engaged_2,240.0,360.0,300.0,4,4,4,0.7916666666666666,16,12,4,0.367468750000171,12,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.125,13,1,1,0.5794200000000274,1,0,3,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.125,11,1,1,0.4625400000000468,1,0,3,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.125,15,1,1,0.49677999999994427,1,0,3,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,catch,0,engaged_1,0.0,120.0,60.0,4,4,4,0.175,12,2,2,0.6300149999999576,2,0,2,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,catch,1,engaged_1,120.0,240.0,180.0,4,4,3,0.06666666666666667,13,1,1,0.5125500000000329,1,1,3,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,catch,2,engaged_1,240.0,360.0,300.0,4,4,4,0.08333333333333333,17,1,1,0.729759999999942,1,0,3,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.7708333333333334,22,17,4,0.4637162500000187,17,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.875,20,17,4,0.46534125000003,17,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,0.6041666666666666,23,14,4,0.4902749999999969,14,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,go,0,engaged_1,0.0,120.0,60.0,4,4,4,0.6339285714285714,23,14,4,0.5071312500000005,14,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,go,1,engaged_1,120.0,240.0,180.0,4,4,4,0.7666666666666666,21,16,4,0.48007999999998674,16,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,pseudo,go,2,engaged_1,240.0,360.0,300.0,4,4,4,0.6875,20,14,4,0.500796249999965,14,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,real,catch,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.1125,15,2,2,0.521365000000003,2,0,2,observed,equal_session_mean
623786,reward_withdrawal,1,real,catch,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.0,14,0,0,,0,0,4,observed,equal_session_mean
623786,reward_withdrawal,1,real,catch,-1,engaged_1,-120.0,0.0,-60.0,4,4,3,0.08333333333333333,14,1,1,0.729759999999942,1,1,3,observed,equal_session_mean
623786,reward_withdrawal,1,real,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.08333333333333333,11,1,1,0.37875999999982923,1,0,3,observed,equal_session_mean
623786,reward_withdrawal,1,real,catch,1,no_reward,120.0,240.0,180.0,4,4,4,0.1875,14,2,2,0.487844999999993,2,0,2,observed,equal_session_mean
623786,reward_withdrawal,1,real,catch,2,no_reward,240.0,360.0,300.0,4,4,3,0.1111111111111111,9,1,1,0.249409999999898,1,1,3,observed,equal_session_mean
623786,reward_withdrawal,1,real,go,-3,engaged_1,-360.0,-240.0,-300.0,4,4,4,0.7666666666666666,21,16,4,0.5009649999999937,16,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,real,go,-2,engaged_1,-240.0,-120.0,-180.0,4,4,4,0.6535714285714286,21,14,4,0.46953124999998863,14,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,real,go,-1,engaged_1,-120.0,0.0,-60.0,4,4,4,1.0,19,19,4,0.49683124999992856,19,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,real,go,0,no_reward,0.0,120.0,60.0,4,4,4,0.7619047619047619,29,22,4,0.4806637499999624,22,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,real,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.49603174603174605,26,13,4,0.5432299999999941,13,0,0,observed,equal_session_mean
623786,reward_withdrawal,1,real,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.4027777777777778,24,6,3,0.49253000000002584,6,0,1,observed,equal_session_mean
623786,reward_restoration,2,pseudo,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.0,17,0,0,,0,0,4,observed,equal_session_mean
623786,reward_restoration,2,pseudo,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,3,0.0,13,0,0,,0,1,4,observed,equal_session_mean
623786,reward_restoration,2,pseudo,catch,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.125,15,2,2,0.4294750000000249,2,0,2,observed,equal_session_mean
623786,reward_restoration,2,pseudo,catch,0,no_reward,0.0,120.0,60.0,4,4,4,0.0,16,0,0,,0,0,4,observed,equal_session_mean
623786,reward_restoration,2,pseudo,catch,1,no_reward,120.0,240.0,180.0,4,4,3,0.0,13,0,0,,0,1,4,observed,equal_session_mean
623786,reward_restoration,2,pseudo,catch,2,no_reward,240.0,360.0,300.0,4,4,3,0.08333333333333333,10,1,1,0.5627700000000004,1,1,3,observed,equal_session_mean
623786,reward_restoration,2,pseudo,go,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.3125,27,7,3,0.5179983333333288,7,0,1,observed,equal_session_mean
623786,reward_restoration,2,pseudo,go,-2,no_reward,-240.0,-120.0,-180.0,4,4,3,0.29444444444444445,27,8,3,0.5505633333333435,8,1,1,observed,equal_session_mean
623786,reward_restoration,2,pseudo,go,-1,no_reward,-120.0,0.0,-60.0,4,4,4,0.25625,24,7,3,0.6616533333332578,7,0,1,observed,equal_session_mean
623786,reward_restoration,2,pseudo,go,0,no_reward,0.0,120.0,60.0,4,4,3,0.24523809523809526,20,5,3,0.5532366666666727,5,1,1,observed,equal_session_mean
623786,reward_restoration,2,pseudo,go,1,no_reward,120.0,240.0,180.0,4,4,4,0.33571428571428574,22,3,3,0.4463033333332381,3,0,1,observed,equal_session_mean
623786,reward_restoration,2,pseudo,go,2,no_reward,240.0,360.0,300.0,4,4,4,0.45833333333333337,18,6,2,0.5568849999999657,6,0,2,observed,equal_session_mean
623786,reward_restoration,2,real,catch,-3,no_reward,-360.0,-240.0,-300.0,4,4,4,0.125,12,1,1,0.5794299999997747,1,0,3,observed,equal_session_mean
623786,reward_restoration,2,real,catch,-2,no_reward,-240.0,-120.0,-180.0,4,4,4,0.0,14,0,0,,0,0,4,observed,equal_session_mean
